numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
1,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Caffé,Marseille,Pour le Danemark,2832,Livres,"1,4",3964,"0,8",
2,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Canelle,Marseille,Pour le Danemark,80,Livres,6,480,0,
3,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Huille d'ollive,Marseille,Pour le Danemark,4106,Livres,"0,4",1642,"0,4",
4,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Savon,Marseille,Pour le Danemark,450,Livres,"0,3",135,0,
5,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Sirop de capilaire,Marseille,Pour le Danemark,200,Livres,1,200,0,
6,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Soude,Marseille,Pour le Danemark,20700,Livres,"0,08",1656,0,
7,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Sucre blanc,Marseille,Pour le Danemark,295143,Livres,"0,6",177085,"0,8",
8,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,sucre brut,Marseille,Pour le Danemark,103320,Livres,"0,5",51660,0,
9,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Vin muscat,Marseille,Pour le Danemark,2,Milleroles,45,90,0,
10,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Acier,Marseille,Pour l'Espagne,75155,Livres,"0,35",26304,"0,25",
11,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,1,1756,Exports,Ajamis,Marseille,Pour l'Espagne,23500,Livres,9,211500,0,
12,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Aloes,Marseille,Pour l'Espagne,200,en nombre,"1,5",300,0,
13,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Alun,Marseille,Pour l'Espagne,128684,Livres,"0,12",15442,"0,08",
14,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Amandes,Marseille,Pour l'Espagne,35744,Livres,"0,25",8936,0,
15,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Amidon,Marseille,Pour l'Espagne,13445,Livres,"0,2",2689,0,
16,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Antimoine,Marseille,Pour l'Espagne,500,Livres,"0,15",75,0,
17,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Arcenic,Marseille,Pour l'Espagne,1090,Livres,"0,3",327,0,
18,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Argenterie,Marseille,Pour l'Espagne,1070,Marcs,57,60990,0,
19,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Aristoloche,Marseille,Pour l'Espagne,223,Livres,"0,1",22,"0,3",
20,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Aviron,Marseille,Pour l'Espagne,25,en nombre,3,75,0,
21,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Azur,Marseille,Pour l'Espagne,890,en nombre,"0,5",445,0,
22,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Balais,Marseille,Pour l'Espagne,46,Douzaines,"0,9",41,"0,4",
23,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Baleine coupée,Marseille,Pour l'Espagne,8100,Livres,5,40500,0,
24,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bas de cotton,Marseille,Pour l'Espagne,160,Livres,5,800,0,
25,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bas de fil,Marseille,Pour l'Espagne,420,Livres,5,2100,0,
26,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bas de filozelle,Marseille,Pour l'Espagne,1100,en nombre,15,16500,0,
27,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bas de filozelle,Marseille,Pour l'Espagne,23,Douzaines,36,828,0,
28,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bas de laine,Marseille,Pour l'Espagne,10765,Livres,6,64590,0,
29,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bas de soye,Marseille,Pour l'Espagne,6093,en nombre,50,304650,0,
30,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bas de soye,Marseille,Pour l'Espagne,12,Douzaines,80,960,0,
31,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bazin,Marseille,Pour l'Espagne,2774,Livres,6,16644,0,
32,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Beurre,Marseille,Pour l'Espagne,2261,Livres,"0,4",904,"0,4",
33,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bierre,Marseille,Pour l'Espagne,3000,Livres,"0,1",300,0,
34,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bijouterie,Marseille,Pour l'Espagne,123,Livres,100,12300,0,
35,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bled,Marseille,Pour l'Espagne,3150,Charges,20,63000,0,
36,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bois de Brezil,Marseille,Pour l'Espagne,2180,Livres,"0,25",545,0,
37,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bois de buis,Marseille,Pour l'Espagne,2148,Livres,"0,03",64,"0,44",
38,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bois de campeche,Marseille,Pour l'Espagne,32160,Livres,"0,25",8040,0,
39,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bois de sandal,Marseille,Pour l'Espagne,3600,Livres,"0,4",1440,0,
40,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bois de fustel,Marseille,Pour l'Espagne,23250,Livres,"0,1",2325,0,
41,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bois de gerofle,Marseille,Pour l'Espagne,120,Livres,"1,25",150,0,
42,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bonnet de cotton,Marseille,Pour l'Espagne,700,Livres,4,2800,0,
43,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bonnets de fil,Marseille,Pour l'Espagne,200,Livres,6,1200,0,
44,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bonnets de laine,Marseille,Pour l'Espagne,262,Douzaines,10,2620,0,
45,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Bourses à cheveux,Marseille,Pour l'Espagne,125,Livres,30,3750,0,
46,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Brun rouge,Marseille,Pour l'Espagne,600,Livres,"0,025",15,0,
47,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cacao,Marseille,Pour l'Espagne,149503,Livres,"1,4",209304,"0,2",
48,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Caffé,Marseille,Pour l'Espagne,12243,Livres,"1,4",17140,"0,2",
49,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Callemande,Marseille,Pour l'Espagne,1090,Livres,3,3270,0,
50,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Caneffice,Marseille,Pour l'Espagne,224,Livres,"0,3",67,"0,2",
51,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Canelle,Marseille,Pour l'Espagne,13469,Livres,6,80814,0,
52,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cantarides,Marseille,Pour l'Espagne,1210,Livres,2,2420,0,
53,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Capots,Marseille,Pour l'Espagne,200,pièces,9,1800,0,
54,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Capres,Marseille,Pour l'Espagne,1710,Livres,"0,3",513,0,
55,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cartons,Marseille,Pour l'Espagne,600,Livres,1,600,0,
56,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Carrouges,Marseille,Pour l'Espagne,520,Livres,"0,3",156,0,
57,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cartes à joüer,Marseille,Pour l'Espagne,4900,Livres,"2,5",12250,0,
58,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cendres gravellées,Marseille,Pour l'Espagne,1272,Livres,"0,14",178,"0,08",
59,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Ceruse,Marseille,Pour l'Espagne,4450,Livres,"0,2",890,0,
60,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,chaises de paille,Marseille,Pour l'Espagne,110,Douzaines,15,1650,0,
61,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Chandelle,Marseille,Pour l'Espagne,15956,Livres,"0,45",7180,"0,2",
62,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Chanvre peigne,Marseille,Pour l'Espagne,5313,Livres,"0,36",1912,"0,68",
63,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Chapeaux de paille,Marseille,Pour l'Espagne,4405,Douzaines,12,52860,0,
64,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Chataigne,Marseille,Pour l'Espagne,5500,Livres,"0,05",275,0,
65,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cheveux,Marseille,Pour l'Espagne,150,Livres,30,4500,0,
66,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Chiendent,Marseille,Pour l'Espagne,150,Livres,"0,05",7,"0,5",
67,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cire blanche,Marseille,Pour l'Espagne,74441,Livres,"2,1",156326,"0,1",
68,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Cire jaune,Marseille,Pour l'Espagne,23201,Livres,"1,5",34801,"0,5",
69,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,clous de fer,Marseille,Pour l'Espagne,32098,Livres,"0,25",8024,"0,5",
70,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,colle forte,Marseille,Pour l'Espagne,5556,Livres,"0,4",2222,"0,4",
71,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,confitures,Marseille,Pour l'Espagne,36920,Livres,1,36920,0,
72,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Corail ouvré,Marseille,Pour l'Espagne,62,Livres,160,9920,0,
73,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,2,1756,Exports,Corde a boyaux,Marseille,Pour l'Espagne,150,Livres,10,1500,0,
74,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cordages de chanvre,Marseille,Pour l'Espagne,1800,Livres,"0,3",540,0,
75,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Corne a cerf,Marseille,Pour l'Espagne,433,Livres,"0,2",86,"0,6",
76,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Coton filé,Marseille,Pour l'Espagne,93876,Livres,"1,1",103263,"0,6",
77,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cotton souffré,Marseille,Pour l'Espagne,200,Livres,"0,75",150,0,
78,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Couperoze,Marseille,Pour l'Espagne,58707,Livres,"0,09",5283,"0,63",
79,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Couteaux,Marseille,Pour l'Espagne,2800,Livres,2,5600,0,
80,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Crin,Marseille,Pour l'Espagne,150,Livres,"0,6",90,0,
81,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cristal taillés,Marseille,Pour l'Espagne,950,Livres,2,1900,0,
82,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cuirs dorés,Marseille,Pour l'Espagne,125,en nombre,10,1250,0,
83,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cuirs de bœuf,Marseille,Pour l'Espagne,12903,en nombre,18,232254,0,
84,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cuirs de bœuf,Marseille,Pour l'Espagne,19860,Livres,"0,4",7944,0,
85,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cuirs tannés,Marseille,Pour l'Espagne,15552,Livres,"0,6",9331,"0,2",
86,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cuivre en chaudiere,Marseille,Pour l'Espagne,1050,Livres,"1,75",1837,"0,5",
87,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cuivre tangoul,Marseille,Pour l'Espagne,10264,Livres,"0,9",9237,"0,6",
88,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cuivre vieux,Marseille,Pour l'Espagne,3170,Livres,"0,8",2536,0,
89,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Cumin,Marseille,Pour l'Espagne,700,Livres,"0,2",140,0,
90,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Dattes,Marseille,Pour l'Espagne,2164,Livres,"0,2",432,"0,8",
91,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Demittes,Marseille,Pour l'Espagne,100,pièces,3,300,0,
92,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Dentelles,Marseille,Pour l'Espagne,17626,Livres,50,881300,0,
93,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Dorures fines,Marseille,Pour l'Espagne,14739,Livres,100,1473900,0,
94,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Draperies,Marseille,Pour l'Espagne,206941,Livres,3,620823,0,
95,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Draps londrins,Marseille,Pour l'Espagne,800,Livres,7,5600,0,
96,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Droguerie,Marseille,Pour l'Espagne,89720,Livres,1,89720,0,
97,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau de fleur d'orange,Marseille,Pour l'Espagne,660,Livres,"0,5",330,0,
98,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau forte,Marseille,Pour l'Espagne,690,Livres,"1,35",931,"0,5",
99,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau de melisse,Marseille,Pour l'Espagne,150,Livres,"1,65",247,"0,5",
100,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau de la Reine d'Hongrie,Marseille,Pour l'Espagne,1220,Livres,"0,75",915,0,
101,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau de raisine,Marseille,Pour l'Espagne,1079,Livres,"0,1",107,"0,9",
102,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau de raisine,Marseille,Pour l'Espagne,220,Livres,"0,1",22,0,
103,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau rose,Marseille,Pour l'Espagne,1230,Livres,"0,5",615,0,
104,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eau de vie,Marseille,Pour l'Espagne,6625,Livres,"0,15",993,"0,75",
105,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Encens,Marseille,Pour l'Espagne,7690,Livres,"0,5",3845,0,
106,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Epiceries,Marseille,Pour l'Espagne,7080,Livres,10,70800,0,
107,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Eponges,Marseille,Pour l'Espagne,1150,Livres,1,1150,0,
108,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1756.csv,Local,3,1756,Exports,Esprit de mirthe,Marseille,Pour l'Espagne,200,Livres,10,2000,0,
