numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
1,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Amandes cassées,Marseille,Angleterre,8539,Livres,"0,2",1707,"0,8",
2,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Amidon,Marseille,Angleterre,705,Livres,"0,2",141,0,
3,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Anis,Marseille,Angleterre,197,livres,"0,2",39,"0,4",
4,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Bas de soye,Marseille,Angleterre,375,Livres,40,15000,0,
5,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Bois de brezil,Marseille,Angleterre,1233,Livres,"0,25",308,"0,25",
6,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Bouchons de liege,Marseille,Angleterre,400,Livres,3,1200,0,
7,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Caffé,Marseille,Angleterre,11202,Livres,"1,5",16803,0,
8,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Carte a joüer,Marseille,Angleterre,40,Grosses,18,720,0,
9,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Chaises en paille,Marseille,Angleterre,32,Douzaines,15,480,0,
10,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Chandelles,Marseille,Angleterre,1050,Livres,"0,45",472,"0,5",
11,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Chapeaux poil et laine,Marseille,Angleterre,15,Douzaines,48,720,0,
12,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Confitures,Marseille,Angleterre,230,Livres,1,230,0,
13,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Cotton filé,Marseille,Angleterre,200,Livres,"1,1",220,0,
14,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Creme de tartre,Marseille,Angleterre,1282,Livres,"0,45",576,"0,9",
15,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Etoffe de soye,Marseille,Angleterre,700,Livres,40,28000,0,
16,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Fer vieux,Marseille,Angleterre,5000,Livres,"0,07",350,0,
17,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Fil a coudre,Marseille,Angleterre,500,Livres,2,1000,0,
18,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Fleur de soufre,Marseille,Angleterre,600,Livres,"0,2",140,-20,Erreur de calcul
19,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Galles de Levant,Marseille,Angleterre,872,Livres,"0,5",436,0,
20,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Gingembre,Marseille,Angleterre,1050,Livres,"0,7",735,0,
21,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,1,1752,Exports,Indigo,Marseille,Angleterre,3790,Livres,6,22740,0,
22,Requia,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1752.csv,Local,2,1752,Exports,Laiton ouvré,Marseille,Angleterre,311,Livres,3,933,0,
