line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
9802,Local,1776,Bayonne,,Angleterre,Exports,Bray ; gras,,,2826,,157,barils,18,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
9803,Local,1776,Bayonne,,Angleterre,Exports,Bray ; sec,,,1500,,25000,livres,.06,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
9804,Local,1776,Bayonne,,Angleterre,Exports,Cercles de bois,,,437,,12500,en nombre,.035,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,-0.5,,,,,,,,,,
9805,Local,1776,Bayonne,,Angleterre,Exports,Graine de lin,,,14836,,197825,livres,.075,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,-0.88,,,,,,,,,,
9806,Local,1776,Bayonne,,Angleterre,Exports,Huile de terebanthine,,,1106,,8850,livres,.125,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,-0.25,,,,,,,,,,
9807,Local,1776,Bayonne,,Angleterre,Exports,Liege en planche,,,350,,3500,livres,.1,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
9808,Local,1776,Bayonne,,Angleterre,Exports,Vin de France,,,320,,2,tonneaux,160,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
9809,Local,1776,Bayonne,,Danemark,Exports,Bouchosn de liege,,,240,,48000,en nombre,.005,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
9810,Local,1776,Bayonne,,Danemark,Exports,Caffé,,,1177,,2140,livres,.55,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
9811,Local,1776,Bayonne,,Danemark,Exports,Eau de vie,,,41100,,137,pipes,300,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,,
9812,Local,1776,Bayonne,,Danemark,Exports,Huile de terebanthine,,,500,,4000,livres,.125,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,,
