line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1746,Bayonne,,Espagne,Exports,Amandes cassées,,,,,7000,livres,.34999999,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,,-2450,,,,,,,,,
2,Local,1746,Bayonne,,Espagne,Exports,Bas de fil,,,,,48,paires,1.5,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,,-72,,,,,,,,,
3,Local,1746,Bayonne,,Espagne,Exports,Bas de laine,,,,,132,paires,2,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,36lt dans un 1er temps,-264,,,,,,,,,
4,Local,1746,Bayonne,,Espagne,Exports,Bas de soye,,,,,855,livres,35,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,40lt dans un 1er temps,-29925,,,,,,,,,
5,Local,1746,Bayonne,,Espagne,Exports,Basin,,,,,1962,pièces,20,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,35lt dans un 1er temps,-39240,,,,,,,,,
6,Local,1746,Bayonne,,Espagne,Exports,Biere,,,,,10,bariques,30,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,,-300,,,,,,,,,
7,Local,1746,Bayonne,,Espagne,Exports,Bœuf en vie,,,,,466,pièces,80,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,150 livres dans un 1er temps,-37280,,,,,,,,,
8,Local,1746,Bayonne,,Espagne,Exports,Boutons de fil or et argent,,,,,598.5,livres,60,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,,-35910,,,,,,,,,
9,Local,1746,Bayonne,,Espagne,Exports,Bray sec,,,,,501000,livres,.035,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,7lt10s dans un 1er temps,-17535,,,,,,,,,
10,Local,1746,Bayonne,,Espagne,Exports,Cacao de Caraque,,,,,4572109,livres,1.15,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,32 sols dans un 1er temps,-5257925.5,,,,,,,,,
11,Local,1746,Bayonne,,Espagne,Exports,Cacao des isles,,,,,7667,livres,.69999999,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,AD64 2 ETP 104,3,,,,,Pascal Fontaine,,28 sols dans un 1er temps,-5366.8999,,,,,,,,,
