line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
4648,Local,1760,Bayonne,,Danemark,Exports,Bray sec,,,660,,20000,livres,"0,033",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,marqué 20 milliers à 3 livres 6 sols le cent,0,,,,,,,,
4649,Local,1760,Bayonne,,Danemark,Exports,Eau de vie,,,550,,"2,5",pipes,220,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4650,Local,1760,Bayonne,,Danemark,Exports,Terebenthine,,,240,,6000,livres,"0,04",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4651,Local,1760,Bayonne,,Danemark,Exports,Vin françois,,,16200,,81,tonneaux,200,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4652,Local,1760,Bayonne,,Espagne,Exports,Agneaux,,,9,,6,nombre,"1,5",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4653,Local,1760,Bayonne,,Espagne,Exports,Ancres de fer,,,1620,,5400,livres,"0,3",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4654,Local,1760,Bayonne,,Espagne,Exports,Argenterie,,,12540,,220,marcs,57,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4655,Local,1760,Bayonne,,Espagne,Exports,Asnes,,,780,,52,nombre,15,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4656,Local,1760,Bayonne,,Espagne,Exports,Bahus,,,60,,3,nombre,20,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4657,Local,1760,Bayonne,,Espagne,Exports,Bas de laine,,,684,,342,en nombre,2,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4658,Local,1760,Bayonne,,Espagne,Exports,Bas de soye,,,92400,,2310,livres,40,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4659,Local,1760,Bayonne,,Espagne,Exports,Bayette,,,19890,,153,pièces,130,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4660,Local,1760,Bayonne,,Espagne,Exports,Bazannes tannées,,,15,,30,en nombre,"0,5",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4661,Local,1760,Bayonne,,Espagne,Exports,Bazin,,,8046,,596,pièces,"13,5",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4662,Local,1760,Bayonne,,Espagne,Exports,Bazin,,,55125,,12250,livres,"4,5",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4663,Local,1760,Bayonne,,Espagne,Exports,Beurre,,,"5261,4",,11692,livres,"0,45",sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,2,,,,,Pascal Fontaine,,,0,,,,,,,,
4664,Local,1760,Bayonne,,Espagne,Exports,Bled inde,,,6300,,2100,conques,3,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,2,,,,,Pascal Fontaine,,,0,,,,,,,,
4665,Local,1760,Bayonne,,Espagne,Exports,Bœuf salé,,,30432,,1268,barils,24,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4666,Local,1760,Bayonne,,Espagne,Exports,Bœufs en vie,,,96910,,881,en nombre,110,sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,AD64 2 ETP 104,2,,,,,Pascal Fontaine,,,0,,,,,,,,
