line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
9237,Local,1773,Bayonne,,Angleterre,Exports,Bray sec,,,5000,,10000000,livres,.050000001,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,erreur de calcul,-495000,,,,,,,,,
9238,Local,1773,Bayonne,,Angleterre,Exports,Cordages,,,550,,2000,livres,.27500001,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9239,Local,1773,Bayonne,,Angleterre,Exports,Eau de vie,,,600,,3,barriques,200,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9240,Local,1773,Bayonne,,Angleterre,Exports,Graine de lin,,,41166.672,,617500,livres,.0666667,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9241,Local,1773,Bayonne,,Danemark,Exports,Bray sec,,,600,,12000,livres,.050000001,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9242,Local,1773,Bayonne,,Danemark,Exports,Eau de vie,,,2400,,12,bariques,200,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9243,Local,1773,Bayonne,,Danemark,Exports,Huile de terebanthine,,,400,,3200,livres,.125,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9244,Local,1773,Bayonne,,Danemark,Exports,Vin de France,,,38080,,136,tonneaux,280,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9245,Local,1773,Bayonne,,Espagne,Exports,Anes,,,564,,47,en nombre,12,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9246,Local,1773,Bayonne,,Espagne,Exports,Avirons,,,1000,,250,traques,4,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9247,Local,1773,Bayonne,,Espagne,Exports,Bas ; de filoselle,,,8100,,1620,livres,5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9248,Local,1773,Bayonne,,Espagne,Exports,Bas ; de fleuret,,,2070,,414,livres,5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9249,Local,1773,Bayonne,,Espagne,Exports,Bas ; de laine,,,3780,,630,livres,6,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9250,Local,1773,Bayonne,,Espagne,Exports,Bas ; de soye,,,184880,,4622,livres,40,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9251,Local,1773,Bayonne,,Espagne,Exports,Bas de fil,,,525,,105,livres,5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,1,,,,,Pascal Fontaine,,,0,,,,,,,,,
9252,Local,1773,Bayonne,,Espagne,Exports,Bazin,,,28858,,5247,livres,5.5,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,-.5,,,,,,,,,
9253,Local,1773,Bayonne,,Espagne,Exports,Bled ; maïs,,,3145.1001,,35944,livres,.087499999,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9254,Local,1773,Bayonne,,Espagne,Exports,Bled ; meteil,,,17385,,139080,livres,.125,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9255,Local,1773,Bayonne,,Espagne,Exports,Blonde de soye,,,17500,,70,livres,250,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9256,Local,1773,Bayonne,,Espagne,Exports,Bœufs en vie,,,90900,,606,en nombre,150,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9257,Local,1773,Bayonne,,Espagne,Exports,Boeurre,,,632.25,,1405,livres,.44999999,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9258,Local,1773,Bayonne,,Espagne,Exports,Bois de campeche,,,187.5,,1500,livres,.125,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9259,Local,1773,Bayonne,,Espagne,Exports,Bougie,,,230,,100,livres,2.3,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
9260,Local,1773,Bayonne,,Espagne,Exports,Bouteille de verre,,,1090,,4360,en nombre,.25,sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,AD64 2 ETP 105,2,,,,,Pascal Fontaine,,,0,,,,,,,,,
