line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1298,Local,1737,Montpellier,,La Hollande,Exports,Anchois,,,612,0,2040,Livres,.3,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,,0,,,,,,,,
1299,Local,1737,Montpellier,,La Hollande,Exports,Amandes,,,"4792,5",0,15975,Livres,.3,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,%,0,,,,,,,,
1300,Local,1737,Montpellier,,La Hollande,Exports,Bas de soye,,,43560,0,1089,Livres,40,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,,0,,,,,,,,
1301,Local,1737,Montpellier,,La Hollande,Exports,Bas de fleuret,,,2032,0,127,Livres,16,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,,0,,,,,,,,
1302,Local,1737,Montpellier,,La Hollande,Exports,Capres,,,45,0,250,Livres,.18,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,%,0,,,,,,,,
1303,Local,1737,Montpellier,,La Hollande,Exports,Chataignes blanches,,,"686,25",0,9150,Livres,.075,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,%,0,,,,,,,,
1304,Local,1737,Montpellier,,La Hollande,Exports,Cristal de tartre,,,"232,5",0,775,Livres,.3,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,%,0,,,,,,,,
1305,Local,1737,Montpellier,,La Hollande,Exports,Drogues d'apotiquaires,,,100,0,50,Livres,2,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,,0,,,,,,,,
1306,Local,1737,Montpellier,,La Hollande,Exports,Esprit de vin,,,48400,0,88000,Livres,.55,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,%,0,,,,,,,,
1307,Local,1737,Montpellier,,La Hollande,Exports,Eau de vie,,,256926,0,128463,Verges,2,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,,0,,,,,,,,
1308,Local,1737,Montpellier,,La Hollande,Exports,Eau de la reyne d'hongrie,,,120,0,200,Livres,.6,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,,0,,,,,,,,
1309,Local,1737,Montpellier,,La Hollande,Exports,Eau de fleur d'orange,,,162,0,675,Livres,.24,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,%,0,,,,,,,,
1310,Local,1737,Montpellier,,La Hollande,Exports,Etoffe de soye,,,6640,0,166,Livres,40,sources/Local/AD34_C5488_Montpellier_Exports_1737.csv,AD34 C5488,90,,,,,Laura Moutou,,,0,,,,,,,,
