line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1911,Local,1739,Montpellier,,La Hollande,Exports,Anchois,,,1094,0,5470,Livres,.2,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1912,Local,1739,Montpellier,,La Hollande,Exports,Amandes cassées,,,15517.5,0,51725,Livres,.3,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1913,Local,1739,Montpellier,,La Hollande,Exports,Anis vert,,,469,0,1675,Livres,.28,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1914,Local,1739,Montpellier,,La Hollande,Exports,Bas de soye,,,23020,0,575.5,Livres,40,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1915,Local,1739,Montpellier,,La Hollande,Exports,Bas de filozelle,,,2112,0,132,Livres,16,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1916,Local,1739,Montpellier,,La Hollande,Exports,Confitures,,,135,0,135,Livres,1,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1917,Local,1739,Montpellier,,La Hollande,Exports,Capres,,,400,0,1000,Livres,.4,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1918,Local,1739,Montpellier,,La Hollande,Exports,Chataignes seiches,,,489,0,8150,Livres,.06,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1919,Local,1739,Montpellier,,La Hollande,Exports,Champignons secs,,,35,0,175,Livres,.2,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1920,Local,1739,Montpellier,,La Hollande,Exports,Citrons,,,250,0,25,Milliers,10,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1921,Local,1739,Montpellier,,La Hollande,Exports,Confection d'hyacinte,,,540,0,90,Livres,6,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1922,Local,1739,Montpellier,,La Hollande,Exports,Cristal de tartre,,,4620,0,15400,Livres,.3,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1923,Local,1739,Montpellier,,La Hollande,Exports,Couvertures de bourre de soye,,,300,0,60,Livres,5,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1924,Local,1739,Montpellier,,La Hollande,Exports,Draperie petite,,,150,0,50,Livres,3,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1925,Local,1739,Montpellier,,La Hollande,Exports,Drogues d'apoticaire,,,840,0,210,Livres,4,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1926,Local,1739,Montpellier,,La Hollande,Exports,Eau de vie,,,655150,0,327575,Verges,2,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1927,Local,1739,Montpellier,,La Hollande,Exports,Eau de fleur d'orange,,,105,0,525,Livres,.2,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1928,Local,1739,Montpellier,,La Hollande,Exports,Fromage de Roquefort,,,35,0,100,Livres,.35,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1929,Local,1739,Montpellier,,La Hollande,Exports,Figues,,,34.5,0,575,Livres,.06,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1930,Local,1739,Montpellier,,La Hollande,Exports,Gomme arabique,,,166.15,0,475,Livres,.35,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,-1,,,,,,,,,,
1931,Local,1739,Montpellier,,La Hollande,Exports,Graine de jardin,,,9037.5,0,36150,Livres,.25,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
1932,Local,1739,Montpellier,,La Hollande,Exports,Gaude,,,102,0,1700,Livres,.06,sources/Local/AD34_C5488_Montpellier_Exports_1739.csv,AD34 C5488,118,,,,,Laura Moutou,,,0,,,,,,,,,,
