line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1756,Nantes,,Angleterre,Exports,Eau de vie,,,,,921,Velte,"2,4",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
2,Local,1756,Nantes,,Angleterre,Exports,Thé,,,,,11214,Livre,"3,75",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
3,Local,1756,Nantes,,Angleterre,Exports,Vin de Bordeaux,,,,,15,Barique,75,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
4,Local,1756,Nantes,,Danemark,Exports,Caffé des Isles,,,,,1458,Livre,"0,9",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
5,Local,1756,Nantes,,Danemark,Exports,Capres,,,,,8,Flacon,4,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
6,Local,1756,Nantes,,Danemark,Exports,Confiture,,,,,25,Livre,1,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
7,Local,1756,Nantes,,Danemark,Exports,Eau de la reyne d'Hongrie,,,,,22,Douzaine,12,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,Douzaines de fiolles,,,,,,,,,
8,Local,1756,Nantes,,Danemark,Exports,Eau de vie,,,,,10,Barique,70,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
9,Local,1756,Nantes,,Danemark,Exports,Eau de vie,,,,,2342,Velte,"2,4",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
10,Local,1756,Nantes,,Danemark,Exports,Gans communs,,,,,14,Douzaine,"3,6",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
11,Local,1756,Nantes,,Danemark,Exports,Gans communs,,,,,3,Livre,"2,4",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
12,Local,1756,Nantes,,Danemark,Exports,Noix,,,,,6,Millier,"0,75",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
13,Local,1756,Nantes,,Danemark,Exports,Raz de Maroc,,,,,8,Aune,"2,25",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,1,,,,,Anthony Rebours,,,,,,,,,,,
14,Local,1756,Nantes,,Danemark,Exports,Sel,,,,,2180,Muid,60,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
15,Local,1756,Nantes,,Danemark,Exports,Sel,,,,,154,Charge,30,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
16,Local,1756,Nantes,,Danemark,Exports,Sucre cassonnade,,,,,283,Livre,"0,56",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,Prix unitaire en pourcentage,,,,,,,,,
17,Local,1756,Nantes,,Danemark,Exports,Toile de cotton,,,,,36,Livre,4,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
18,Local,1756,Nantes,,Danemark,Exports,Vin de Bordeaux,,,,,1,Tonneau,280,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
19,Local,1756,Nantes,,Danemark,Exports,Vin nantois,,,,,"1,5",Tonneau,100,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
20,Local,1756,Nantes,,Danemark,Exports,Vinaigre,,,,,8,Quart,10,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
21,Local,1756,Nantes,,Espagne,Exports,Ardoises,,,,,16000,Nombre,"0,02",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,Prix unitaire en millier,,,,,,,,,
22,Local,1756,Nantes,,Espagne,Exports,Bœuf sallé,,,,,21,Baril,35,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
23,Local,1756,Nantes,,Espagne,Exports,Boeure,,,,,5908,Livre,"0,5",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
24,Local,1756,Nantes,,Espagne,Exports,Bougie,,,,,270,Livre,"2,25",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
25,Local,1756,Nantes,,Espagne,Exports,Cacao,,,,,20220,Livre,"0,35",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
26,Local,1756,Nantes,,Espagne,Exports,Caffé des Isles,,,,,540,Livre,"0,9",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
27,Local,1756,Nantes,,Espagne,Exports,Camelot,,,,,560,Aune,"2,5",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
28,Local,1756,Nantes,,Espagne,Exports,Chaises de paille,,,,,26,Douzaine,12,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
29,Local,1756,Nantes,,Espagne,Exports,Chandelles,,,,,570,Livre,"0,5",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
30,Local,1756,Nantes,,Espagne,Exports,Chapeaux,,,,,192,Pièce,9,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,Demy-castor,,,,,,,,,
31,Local,1756,Nantes,,Espagne,Exports,Chapeaux communs,,,,,4,Douzaine,36,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
32,Local,1756,Nantes,,Espagne,Exports,Confiture,,,,,195,Livre,1,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
33,Local,1756,Nantes,,Espagne,Exports,Coutel,,,,,3323,Livre,1,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
34,Local,1756,Nantes,,Espagne,Exports,Cuirs dorés,,,,,185,Livre,4,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
35,Local,1756,Nantes,,Espagne,Exports,Cuirs de vache corroyés,,,,,2680,Livre,"0,9",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
36,Local,1756,Nantes,,Espagne,Exports,Cuirs de vache en croute,,,,,180,Livre,"0,55",sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
37,Local,1756,Nantes,,Espagne,Exports,Cuirs de vache en poil,,,,,655,Pièce,12,sources/Local/AD44_C706_Nantes_Exports_1756.csv,AD44 C706,2,,,,,Anthony Rebours,,,,,,,,,,,
