line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1768,Nantes,,Angleterre,Exports,Cercles de bois,,,,,292325,Nombre,"0,019",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,Prix unitaire en Millierss,,,,,,,,,
2,Local,1768,Nantes,,Angleterre,Exports,Chatagnes,,,,,2530,Boisseau,1,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
3,Local,1768,Nantes,,Angleterre,Exports,Eau de vie,,,,,3534,Veltes,"4,5",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
4,Local,1768,Nantes,,Angleterre,Exports,Indigo,,,,,75083,Livres,5,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
5,Local,1768,Nantes,,Angleterre,Exports,Marchandises melées,,,196,,,,,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
6,Local,1768,Nantes,,Angleterre,Exports,Noix,,,,,731000,Pièces,"0,002",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
7,Local,1768,Nantes,,Angleterre,Exports,Peaux de veau corroyées,,,,,20,Douzaines,31,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
8,Local,1768,Nantes,,Angleterre,Exports,Poix,,,,,134000,Livres,"0,05",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
9,Local,1768,Nantes,,Angleterre,Exports,Pruneaux,,,,,14650,Livres,"0,1",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
10,Local,1768,Nantes,,Angleterre,Exports,Salsepareille,,,,,160,Livres,"2,25",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
11,Local,1768,Nantes,,Angleterre,Exports,Sel,,,,,251,Muids,90,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
12,Local,1768,Nantes,,Angleterre,Exports,Thé,,,,,9000,Livres,"1,6",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
13,Local,1768,Nantes,,Angleterre,Exports,Vinaigre,,,,,"3,75",Tonneaux,90,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
14,Local,1768,Nantes,,Danemark,Exports,Cercles de bois,,,,,"55,5",Milliers,19,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
15,Local,1768,Nantes,,Danemark,Exports,Eau de vie,,,,,4554,Veltes,"4,5",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
16,Local,1768,Nantes,,Danemark,Exports,Indigo,,,,,400,Livres,"4,6",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
17,Local,1768,Nantes,,Danemark,Exports,Marchandises melées,,,68,,,,,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,1,,,,,Anthony Rebours,,,,,,,,,,,
18,Local,1768,Nantes,,Danemark,Exports,Sel,,,,,181,Muids,90,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
19,Local,1768,Nantes,,Danemark,Exports,Vin de Bordeaux,,,,,2,Barriques,90,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
20,Local,1768,Nantes,,Danemark,Exports,Vinaigre,,,,,1,Tonneaux,90,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
21,Local,1768,Nantes,,Espagne,Exports,Amidon,,,,,1150,Livres,"0,225",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
22,Local,1768,Nantes,,Espagne,Exports,Ardoises,,,,,275,Milliers,"12,5",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
23,Local,1768,Nantes,,Espagne,Exports,Bas de fil,,,,,4303,Livres,5,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
24,Local,1768,Nantes,,Espagne,Exports,Bazin,,,,,45,Livres,4,sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
25,Local,1768,Nantes,,Espagne,Exports,Bœuf salé,,,,,1350,Livres,"0,2",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
26,Local,1768,Nantes,,Espagne,Exports,Bœurre,,,,,911,Livres,"0,4",sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,AD44 C717 n°14,2,,,,,Anthony Rebours,,,,,,,,,,,
