line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1773,Rennes,,pour l'Angleterre,Exports,Amandes,,,,,44,balles,40,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-1760,,,,,,,,,
2,Local,1773,Rennes,,pour l'Angleterre,Exports,Beurre,,,,,7222,livres,.5,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-3611,,,,,,,,,
3,Local,1773,Rennes,,pour l'Angleterre,Exports,Caffé,,,,,19286,livres,.55000001,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-10607.3,,,,,,,,,
4,Local,1773,Rennes,,pour l'Angleterre,Exports,Chaises de paille,,,,,722,en nombre,1,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-722,,,,,,,,,
5,Local,1773,Rennes,,pour l'Angleterre,Exports,Chandelle,,,,,4469,livres,.55000001,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-2457.95,,,,,,,,,
6,Local,1773,Rennes,,pour l'Angleterre,Exports,Cidre,,,,,37,bariques,24,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-888,,,,,,,,,
7,Local,1773,Rennes,,pour l'Angleterre,Exports,Cuirs de boeuf tanés,,,,,12142,en nombre,36,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-437112,,,,,,,,,
8,Local,1773,Rennes,,pour l'Angleterre,Exports,Eau de vie,,,,,1307,veltes,5.5,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-7188.5,,,,,,,,,
9,Local,1773,Rennes,,pour l'Angleterre,Exports,Fer ouvré,,,,,2300,livres,.25,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-575,,,,,,,,,
10,Local,1773,Rennes,,pour l'Angleterre,Exports,Filain,,,,,1050,livres,.80000001,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-840,,,,,,,,,
11,Local,1773,Rennes,,pour l'Angleterre,Exports,Fruits secs,,,,,43110,livres,.30000001,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-12933,,,,,,,,,
12,Local,1773,Rennes,,pour l'Angleterre,Exports,Huile d'olive,,,,,1040,pots,2,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-2080,,,,,,,,,
13,Local,1773,Rennes,,pour l'Angleterre,Exports,Marchandises meslées,,,196,,,,0,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,valeur de 196 L cy,196,,,,,,,,,
14,Local,1773,Rennes,,pour l'Angleterre,Exports,Mélasse,,,,,6432,livres,.096000001,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,9 L 12 S L%,-617.46997,,,,,,,,,
15,Local,1773,Rennes,,pour l'Angleterre,Exports,Mercerie,,,2410,,,,0,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,valeur de 2410 L cy,2410,,,,,,,,,
16,Local,1773,Rennes,,pour l'Angleterre,Exports,Miel,,,,,17990,livres,.175,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-3148.25,,,,,,,,,
17,Local,1773,Rennes,,pour l'Angleterre,Exports,Papier blanc,,,,,114,rames,8,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-912,,,,,,,,,
18,Local,1773,Rennes,,pour l'Angleterre,Exports,Peaux de veau corroyées,,,,,7,douzaines,36,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-252,,,,,,,,,
19,Local,1773,Rennes,,pour l'Angleterre,Exports,Raisins secs,,,,,1000,livres,.2,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,2,,,,,Cyril CANET,,,-200,,,,,,,,,
20,Local,1773,Rennes,,pour l'Angleterre,Exports,Savon,,,,,547,demi caisses,45,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,2,,,,,Cyril CANET,,,-24615,,,,,,,,,
21,Local,1773,Rennes,,pour l'Angleterre,Exports,Souffre,,,,,2406,livres,.1,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,2,,,,,Cyril CANET,,,-240.60001,,,,,,,,,
22,Local,1773,Rennes,,pour l'Angleterre,Exports,Sucre terré,,,,,127039,livres,.41999999,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,2,,,,,Cyril CANET,,42 L %,-53356.379,,,,,,,,,
23,Local,1773,Rennes,,pour l'Angleterre,Exports,Suif,,,,,10859,livres,.44999999,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,2,,,,,Cyril CANET,,,-4886.5498,,,,,,,,,
24,Local,1773,Rennes,,pour l'Angleterre,Exports,Taffia,,,,,380,veltes,3,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,2,,,,,Cyril CANET,,,-1140,,,,,,,,,
25,Local,1773,Rennes,,pour l'Angleterre,Exports,Thé,,,,,475961,livres,2.25,sources/Local/AD44_C717_Rennes_Exports_1773.csv,AD44 C717,2,,,,,Cyril CANET,,,-1070912.3,,,,,,,,,
