line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1009,Local,1736,Montpellier,,La Hollande,Exports,Amandes cassées,,,13657.5,0,60700,Livres,.22499999,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1010,Local,1736,Montpellier,,La Hollande,Exports,Anis vert,,,312.5,0,1250,Livres,.25,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1011,Local,1736,Montpellier,,La Hollande,Exports,Bas de soye,,,3672,0,102,Livres,36,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1012,Local,1736,Montpellier,,La Hollande,Exports,Chataignes seiches,,,1123.125,0,14975,Livres,.075000003,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1013,Local,1736,Montpellier,,La Hollande,Exports,Capres,,,100,0,100,Livres,1,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1014,Local,1736,Montpellier,,La Hollande,Exports,Confection d'alkerme,,,168,0,21,Livres,8,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1015,Local,1736,Montpellier,,La Hollande,Exports,Cristal de tartre,,,4237.5,0,16950,Livres,.25,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1016,Local,1736,Montpellier,,La Hollande,Exports,Eau de vie,,,1011082,0,505541,Verges,2,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1017,Local,1736,Montpellier,,La Hollande,Exports,Eau de la reine d'Hongrie,,,90,0,180,Livres,.5,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1018,Local,1736,Montpellier,,La Hollande,Exports,Figues,,,75,0,500,Livres,.15000001,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1019,Local,1736,Montpellier,,La Hollande,Exports,Galles d'alep,,,498.75,0,665,Livres,.75,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
1020,Local,1736,Montpellier,,La Hollande,Exports,Graine de jardin,,,10485,0,52425,Livres,.2,sources/Local/AD34_C5488_Montpellier_Exports_1736.csv,AD34 C5488,78,,,,,Laura Moutou,,,0,,,,,,,,,
