source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Exports,Denrées des colonies rum,,,697160,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,149,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1784,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Denrées des colonies rum,,,22416,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,150,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1785,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Denrées des colonies rum,,,70550,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,151,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1786,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Denrées des colonies rum,,,25000,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,152,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1787,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Suédoises,Exports,Denrées des colonies rum,,,13720,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,153,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1788,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Denrées des colonies rum,,,120794,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,154,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1789,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Exports,Denrées des colonies sirop,,,3212273,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,155,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1790,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Denrées des colonies sirop,,,33611,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,156,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1791,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Denrées des colonies sirop,,,303935,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,157,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1792,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Denrées des colonies sirop,,,3203,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,158,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1793,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Suédoises,Exports,Denrées des colonies sirop,,,8708,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,159,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1794,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Denrées des colonies sirop,,,87365,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,160,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1795,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Exports,Denrées des colonies tafia,,,169000,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,161,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1796,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Denrées des colonies tafia,,,144810,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,162,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1797,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Denrées des colonies tafia,,,4800,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,163,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1798,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Denrées des colonies tafia,,,2350,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,164,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1799,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Denrées des colonies tafia,,,49600,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,165,,,,,Cyril Mouton,,Marchandises dont l'exportation des colonies pour l'étranger est permise par l'arrêt du 30 août 1800,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Chapeaux,,,50900,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,166,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Suédoises,Exports,Chapeaux,,,1440,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,167,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Chapeaux,,,11132,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,168,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Chaudières et marmites de ???,,,27049,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,169,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Chaudières et marmites de ???,,,2000,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,170,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Chaudières et marmites de ???,,,1500,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,171,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Chaudières et marmites de ???,,,4800,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,172,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Dentelles,,,2400,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,173,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Drap de laine,,,2100,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,174,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Exports,Eau de vie,,,160225,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,175,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Eau de vie,,,156142,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,176,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Eau de vie,,,31928,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,177,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Eau de vie,,,6495,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,178,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Suédoises,Exports,Eau de vie,,,2766,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,179,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Eau de vie,,,29725,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,180,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Exports,Farine,,,9162,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,181,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Farine,,,101112,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,182,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Farine,,,10325,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,183,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Farine,,,13662,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,184,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Farine,,,82591,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,185,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Fer en clous,,,29840,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,186,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Fer en clous,,,990,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,187,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Fil divers,,,16232,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,188,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Fil divers,,,2400,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,189,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Fil divers,,,1150,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,190,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Fruits secs,,,17823,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,191,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Fruits secs,,,2395,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,192,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Hollandaises,Exports,Fruits secs,,,19779,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,193,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions des États-Unis de l'Amérique,Exports,Huile d'olive,,,2030,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,194,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Espagnoles,Exports,Huile d'olive,,,104104,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,195,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Anglaises,Exports,Huile d'olive,,,4849,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,196,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
Local,1788,Colonies Françaises de l'Amérique,,Possessions Danoises,Exports,Huile d'olive,,,1929,,,,,sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,ANOM Col F 2B 13 (tableaux 37 et 38),5,197,,,,,Cyril Mouton,,2nde classe marchandises originaires de France,,,,,,,,,
