line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1774,Rennes,,Angleterre,Exports,Amandes,,,,,10,balles,40,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-400,,,,,,,,,
2,Local,1774,Rennes,,Angleterre,Exports,Bas de laine,,,,,17,douzaines,24,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-408,,,,,,,,,
3,Local,1774,Rennes,,Angleterre,Exports,Beurre,,,,,9220,livres,.5,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-4610,,,,,,,,,
4,Local,1774,Rennes,,Angleterre,Exports,Bonnets de laine,,,,,65,douzaines,24,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-1560,,,,,,,,,
5,Local,1774,Rennes,,Angleterre,Exports,Cacao,,,,,610,livres,.55000001,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-335.5,,,,,,,,,
6,Local,1774,Rennes,,Angleterre,Exports,Caffé des Isles,,,,,21648,livres,.44999999,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-9741.5996,,,,,,,,,
7,Local,1774,Rennes,,Angleterre,Exports,Chaises de paille,,,,,644,en nombre,1,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-644,,,,,,,,,
8,Local,1774,Rennes,,Angleterre,Exports,Canelle,,,,,40,livres,7,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-280,,,,,,,,,
9,Local,1774,Rennes,,Angleterre,Exports,Chandelle,,,,,3720,livres,.55000001,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-2046,,,,,,,,,
10,Local,1774,Rennes,,Angleterre,Exports,Cuirs de bœuf tannés,,,,,11990,livres,1,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-11990,,,,,,,,,
11,Local,1774,Rennes,,Angleterre,Exports,Eau de vie,,,,,694,veltes,4.5,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-3123,,,,,,,,,
12,Local,1774,Rennes,,Angleterre,Exports,Eatamine de laine,,,,,223,aunes,2.5,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-557.5,,,,,,,,,
13,Local,1774,Rennes,,Angleterre,Exports,Etoffes de soye,,,1100,,,,0,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,1100,,,,,,,,,
14,Local,1774,Rennes,,Angleterre,Exports,Filain,,,,,1300,livres,.80000001,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-1040,,,,,,,,,
15,Local,1774,Rennes,,Angleterre,Exports,Fruits secs,,,,,29470,livres,.30000001,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-8841,,,,,,,,,
16,Local,1774,Rennes,,Angleterre,Exports,Huile d'olive,,,,,1764,pots,2.5,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-4410,,,,,,,,,
17,Local,1774,Rennes,,Angleterre,Exports,Indigo,,,,,40629,livres,7,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-284403,,,,,,,,,
18,Local,1774,Rennes,,Angleterre,Exports,Macquereaux salés,,,,,22,milliers,60,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-1320,,,,,,,,,
19,Local,1774,Rennes,,Angleterre,Exports,Mercerie,,,5000,,,,0,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,5000,,,,,,,,,
20,Local,1774,Rennes,,Angleterre,Exports,Miel,,,,,19550,livres,.175,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-3421.25,,,,,,,,,
21,Local,1774,Rennes,,Angleterre,Exports,Noix,,,,,32000,en nombre,.0017500001,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-56,,,,,,,,,
22,Local,1774,Rennes,,Angleterre,Exports,Papier blanc,,,,,138,rames,8,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-1104,,,,,,,,,
23,Local,1774,Rennes,,Angleterre,Exports,Peaux de veau corroyées,,,,,8,douzaines,45,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-360,,,,,,,,,
24,Local,1774,Rennes,,Angleterre,Exports,Poivre,,,,,806,livres,1.4,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-1128.4,,,,,,,,,
25,Local,1774,Rennes,,Angleterre,Exports,Poix raisine,,,,,5810,livres,.1,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-581,,,,,,,,,
26,Local,1774,Rennes,,Angleterre,Exports,Porcelaine,,,,,14,caisses,250,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-3500,,,,,,,,,
27,Local,1774,Rennes,,Angleterre,Exports,Porcelaine,,,1150,,,,0,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,1150,,,,,,,,,
28,Local,1774,Rennes,,Angleterre,Exports,Salpêtre,,,,,868470,livres,.36000001,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-312649.19,,,,,,,,,
29,Local,1774,Rennes,,Angleterre,Exports,Savon,,,,,385,caisses,90,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-34650,,,,,,,,,
30,Local,1774,Rennes,,Angleterre,Exports,Sirop melasse,,,,,7480,livres,.1,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-748,,,,,,,,,
31,Local,1774,Rennes,,Angleterre,Exports,Souffre,,,,,1550,livres,.1,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-155,,,,,,,,,
32,Local,1774,Rennes,,Angleterre,Exports,Sucre ; brut,,,,,57400,livres,.25,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-14350,,,,,,,,,
33,Local,1774,Rennes,,Angleterre,Exports,Sucre ; terré,,,,,47616,livres,.40000001,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-19046.4,,,,,,,,,
34,Local,1774,Rennes,,Angleterre,Exports,Suif,,,,,3900,livres,.44999999,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-1755,,,,,,,,,
35,Local,1774,Rennes,,Angleterre,Exports,Thé,,,,,705548,livres,1.4,sources/Local/AD44_C717_Rennes_Exports_1774.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-987767.19,,,,,,,,,
