line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1773,Rennes,,d'Angleterre,Imports,Boeuf salé,,,,,1221,barils,30,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-36630,,,,,,,,,
2,Local,1773,Rennes,,d'Angleterre,Imports,Beurre,,,,,650,fréquins,24,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-15600,,,,,,,,,
3,Local,1773,Rennes,,d'Angleterre,Imports,Bois de campêche,,,,,2000,livres,.096000001,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-192,,,,,,,,,
4,Local,1773,Rennes,,d'Angleterre,Imports,Charbon de terre,,,,,443.5,tonneaux,30,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-13305,,,,,,,,,
5,Local,1773,Rennes,,d'Angleterre,Imports,Laine en toison,,,,,2700,livres,1.75,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-4725,,,,,,,,,
6,Local,1773,Rennes,,d'Angleterre,Imports,Lard,,,,,685,barils,35,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-23975,,,,,,,,,
7,Local,1773,Rennes,,d'Angleterre,Imports,Plomb en saumon,,,,,2132,en nombre,7,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-14924,,,,,,,,,
8,Local,1773,Rennes,,d'Angleterre,Imports,Plomb en saumon,,,,,15421,livres,.25,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-3855.25,,,,,,,,,
9,Local,1773,Rennes,,d'Angleterre,Imports,Poil de boeuf,,,,,13110,livres,.050000001,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-655.5,,,,,,,,,
10,Local,1773,Rennes,,d'Angleterre,Imports,Riz,,,,,3850,livres,.25,sources/Local/AD44_C717_Rennes_Imports_1773.csv,AD44 C717,1,,,,,Cyril CANET,,,-962.5,,,,,,,,,
