line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Baritaux,,,930,0,310,Livres,3,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
2,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Bas ; de Filozelle,,,784,0,49,Livres,16,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
3,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Bas ; de laine,,,16.5,0,2.75,Livres,6,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,2£12 onces,0,,,,,,,,,,
4,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Bas ; de soye,,,686060,0,17151.5,Livres,40,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
5,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Bonneterie ; de laine,,,585,0,195,Livres,3,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
6,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Bourre ; de soye,,,144,0,24,Livres,6,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
7,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Bouteille ; de terre,,,1,0,5,Livres,.2,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
8,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Caffé ; des Isles,,,3192,0,2660,Livres,1.2,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
9,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Chapeaux ; castors,,,3307.5,0,189,pièces,17.5,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
10,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Chapeaux ; poil et layne,,,74552.5,0,1355,douzaines,55,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
11,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Cheveux,,,3300,0,165,Livres,20,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
12,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Cordes et boyau,,,10,0,5,Livres,2,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
13,Local,1752,"Lyon, Grenoble et Valence",,Allemagne,Exports,Coton ; filé,,,68144,0,34072,Livres,2,sources/Local/BM_Lyon_ms_1490_Lyon_Grenoble_et_Valence_Exports_1752.csv,BM Lyon ms 1490,1,,,,,Loïc Charles,,,0,,,,,,,,,,
