line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1745,Nantes,,Angleterre,Exports,Bray sec,,,,,4025,Livres,.045000002,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
2,Local,1745,Nantes,,Angleterre,Exports,Eau de vie,,,,,2223,Veltes,3.26,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,88 livres les 27 veltes,,,,,,,,,,
3,Local,1745,Nantes,,Angleterre,Exports,Farine,,,,,20,Barils,20,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
4,Local,1745,Nantes,,Angleterre,Exports,Merrain ganivelle,,,,,25000,pièces,.079999998,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,80 Livres le milliers,,,,,,,,,,
5,Local,1745,Nantes,,Angleterre,Exports,Vin d'amont,,,,,5,Bariques,35,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
6,Local,1745,Nantes,,Flandre autrichienne,Exports,Bled seigle,,,,,159,Tonneaux,56,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
7,Local,1745,Nantes,,Flandre autrichienne,Exports,Cuirs secs en poil,,,,,461,En nombre,5.5,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
8,Local,1745,Nantes,,Flandre autrichienne,Exports,Eau de vie,,,,,25010,Veltes,2.96,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,80 livres les 27 veltes,,,,,,,,,,
9,Local,1745,Nantes,,Flandre autrichienne,Exports,Sirop de sucre,,,,,37600,Livres,.075000003,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
10,Local,1745,Nantes,,Flandre autrichienne,Exports,Thé,,,,,800,Livres,3.3,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
11,Local,1745,Nantes,,Flandre autrichienne,Exports,Vin d'amont,,,,,87,Tonneaux,140,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
12,Local,1745,Nantes,,Flandre autrichienne,Exports,Vin aigre,,,,,4,Tonneaux,60,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
13,Local,1745,Nantes,,Hollande,Exports,Amandes en coques,,,,,17000,Livres,.23999999,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
14,Local,1745,Nantes,,Hollande,Exports,Ardoises,,,,,20000,pièces,.012,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
15,Local,1745,Nantes,,Hollande,Exports,Armoisin,,,,,636,Pièces,35,sources/Local/AD44_C706_Nantes_Exports_1745.csv,AD44 C706,1,,,,,Pascal Fontaine,,,,,,,,,,,,
