line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1732,Nantes,,Angleterre,Exports,Caffé,,,60,,230,Livre,"0,263",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,"0,38",,,,,,,,
2,Local,1732,Nantes,,Angleterre,Exports,Confitures,,,80,,115,Livre,"0,7",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,"0,5",,,,,,,,
3,Local,1732,Nantes,,Angleterre,Exports,Chataignes,,,10,,20,Boisseau,"0,5",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
4,Local,1732,Nantes,,Angleterre,Exports,Cottonade,,,250,1,65,Aune,"2,75",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,"-71,25",,,,,,,,
5,Local,1732,Nantes,,Angleterre,Exports,Cottonade,,,250,2,20,Livre,"3,5",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,-180,,,,,,,,
6,Local,1732,Nantes,,Angleterre,Exports,Cartes a jouer,,,625,,625,Livre,1,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,Prix unitaire en pourcentage,0,,,,,,,,
7,Local,1732,Nantes,,Angleterre,Exports,Eau de vie,,,231560,,3308,Barique,70,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,Dont droits à 3 livres et 5 sous la barique,0,,,,,,,,
8,Local,1732,Nantes,,Angleterre,Exports,Filasses,,,12,,30,Livre,"0,4",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
9,Local,1732,Nantes,,Angleterre,Exports,Fayance,,,478,1,82,Douzaine,4,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,-150,,,,,,,,
10,Local,1732,Nantes,,Angleterre,Exports,Fayance,,,478,2,600,Livre,"0,25",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,-328,,,,,,,,
11,Local,1732,Nantes,,Angleterre,Exports,Fer en barres,,,1680,,12000,Livre,"0,14",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,Prix unitaire en millier,0,,,,,,,,
12,Local,1732,Nantes,,Angleterre,Exports,Huile a brûler,,,25,,100,Livre,"0,25",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
13,Local,1732,Nantes,,Angleterre,Exports,Indienne,,,1554,,111,Pièce,14,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
14,Local,1732,Nantes,,Angleterre,Exports,Librairie,,,1860,,930,Livre,2,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
15,Local,1732,Nantes,,Angleterre,Exports,Liège,,,30,,600,Livre,"0,05",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
16,Local,1732,Nantes,,Angleterre,Exports,Morue verte,,,35,,35,Poignée,1,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
17,Local,1732,Nantes,,Angleterre,Exports,Mercerie,,,30,,,,0,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,-30,,,,,,,,
18,Local,1732,Nantes,,Angleterre,Exports,Noix,,,135,,135,Millier,1,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
19,Local,1732,Nantes,,Angleterre,Exports,Olives,,,25,,10,Baril,"2,5",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
20,Local,1732,Nantes,,Angleterre,Exports,Peaux de veau corroyees,,,312,,12,Douzaine,26,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
21,Local,1732,Nantes,,Angleterre,Exports,Papier a écrire,,,2945,,5890,Livre,"0,5",sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
22,Local,1732,Nantes,,Angleterre,Exports,Plume a lit,,,200,,100,Livre,2,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
23,Local,1732,Nantes,,Angleterre,Exports,Porcelaine des Indes,,,200,,40,Livre,5,sources/Local/AD44_C706_Nantes_Exports_1732.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,
