line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,Source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1730,Nantes,,Angleterre,Exports,Confitures,,,133.70,,191.00,livres,0.7000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
2,Local,1730,Nantes,,Angleterre,Exports,Chataignes,,,175.00,,350.00,boisseaux,0.5000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
3,Local,1730,Nantes,,Angleterre,Exports,Bierre,,,40.00,,2.00,bariques,20.0000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
4,Local,1730,Nantes,,Angleterre,Exports,Eau de vie,,,"141,600.00",,"2,212.50",bariques,64.0000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,Le total inclut les droits : je le change,0.00,,,,2212.5,bariques,3.25,7190.625,3.25,7190.625
5,Local,1730,Nantes,,Angleterre,Exports,Noix,,,156.00,,156.00,milliers,1.0000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
6,Local,1730,Nantes,,Angleterre,Exports,Sel,,,"12,888.00",,"1,074.00",muids,12.0000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
7,Local,1730,Nantes,,Angleterre,Exports,Sucre en pain,,,180.00,,300.00,livres,0.6000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
8,Local,1730,Nantes,,Angleterre,Exports,Sucre brut,,,"22,414.50",,"131,850.00",livres,0.1700000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
9,Local,1730,Nantes,,Angleterre,Exports,Sirop de sucre,,,44.00,,800.00,livres,0.0550000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
10,Local,1730,Nantes,,Angleterre,Exports,Thé boü,,,"2,163.60",,601.00,livres,3.6000000,sources/local/AD44_C706_Nantes_Exports_1733,AD44 C706,1,,,,,Thasectra,,,0.00,,,,,,,,,
