line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1778,Rennes,,"Allemagne, Lorraine et le païs de Liège",Exports,Bois rouge,,,,,3533,livres,.09,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-317.97,,,,,,,,,,
2,Local,1778,Rennes,,"Allemagne, Lorraine et le païs de Liège",Exports,Canelle,,,,,173,livres,8,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-1384,,,,,,,,,,
3,Local,1778,Rennes,,"Allemagne, Lorraine et le païs de Liège",Exports,Drogueries,,,,,539,livres,2.1,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-1131.9,,,,,,,,,,
4,Local,1778,Rennes,,Angleterre,Exports,Amandes,,,,,46,balles,56,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-2576,,,,,,,,,,
5,Local,1778,Rennes,,Angleterre,Exports,Chandelle,,,,,500,livres,.5,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-250,,,,,,,,,,
6,Local,1778,Rennes,,Angleterre,Exports,Fruits secs,,,,,3800,livres,.4,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-1520,,,,,,,,,,
7,Local,1778,Rennes,,Angleterre,Exports,Huile d'olive,,,,,454,pots,.7,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-317.8,,,,,,,,,,
8,Local,1778,Rennes,,Angleterre,Exports,Marchandises mêlées,,,2400,,,,0,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,2400,,,,,,,,,,
9,Local,1778,Rennes,,Angleterre,Exports,Papier blanc,,,,,40,rames,6,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-240,,,,,,,,,,
10,Local,1778,Rennes,,Angleterre,Exports,Poudre à poudrer,,,,,360,livres,.45,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,,-162,,,,,,,,,,
11,Local,1778,Rennes,,Angleterre,Exports,Savon,,,,,23,caisses,0,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,1,,,,,Pascal Fontaine,,10 sols la livre,0,,,,,,,,,,
12,Local,1778,Rennes,,Angleterre,Exports,Sucre brut,,,,,1320,livres,.36,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-475.2,,,,,,,,,,
13,Local,1778,Rennes,,Angleterre,Exports,Thé,,,,,91812,livres,1.4,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-128536.8,,,,,,,,,,
14,Local,1778,Rennes,,Angleterre,Exports,Toile de hale,,,,,6388,livres,1.6,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-10220.8,,,,,,,,,,
15,Local,1778,Rennes,,Dannemarck,Exports,Caffé de Bourbon,,,,,44910,livres,.85,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-38173.5,,,,,,,,,,
16,Local,1778,Rennes,,Dannemarck,Exports,Canelle,,,,,5,livres,8,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-40,,,,,,,,,,
17,Local,1778,Rennes,,Dannemarck,Exports,Sel,,,,,25.5,muids,45,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-1147.5,,,,,,,,,,
18,Local,1778,Rennes,,Dannemarck,Exports,Tabac,,,,,14972,livres,.9,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-13474.8,,,,,,,,,,
19,Local,1778,Rennes,,Espagne,Exports,Bas de fil,,,,,9.5,douzaines,24,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-228,,,,,,,,,,
20,Local,1778,Rennes,,Espagne,Exports,Beuf salé,,,,,1139,livres,.275,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-313.23,,,,,,,,,,
21,Local,1778,Rennes,,Espagne,Exports,Beurre,,,,,3514,livres,.5,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-1757,,,,,,,,,,
22,Local,1778,Rennes,,Espagne,Exports,Canes de jonc,,,,,2,en nombre,24,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-48,,,,,,,,,,
23,Local,1778,Rennes,,Espagne,Exports,Chandelle,,,,,300,livres,.5,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-150,,,,,,,,,,
24,Local,1778,Rennes,,Espagne,Exports,Chemises bretonnes,,,,,50,en nombre,4.5,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-225,,,,,,,,,,
25,Local,1778,Rennes,,Espagne,Exports,Cuirs ; aprêtés,,,,,7334,en nombre,30,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-220020,,,,,,,,,,
26,Local,1778,Rennes,,Espagne,Exports,Cuirs ; en poil,,,,,382,en nombre,10,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-3820,,,,,,,,,,
27,Local,1778,Rennes,,Espagne,Exports,Etoffe de coton piqué,,,,,23.75,aunes,10,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-237.5,,,,,,,,,,
28,Local,1778,Rennes,,Espagne,Exports,Graisse,,,,,8218,livres,.45,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-3698.1,,,,,,,,,,
29,Local,1778,Rennes,,Espagne,Exports,Papier ; batard,,,,,2712,rames,6,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-16272,,,,,,,,,,
30,Local,1778,Rennes,,Espagne,Exports,Papier ; commun,,,,,860,rames,3,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-2580,,,,,,,,,,
31,Local,1778,Rennes,,Espagne,Exports,Papier ; fin,,,,,216,rames,9,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-1944,,,,,,,,,,
32,Local,1778,Rennes,,Espagne,Exports,Peaux ; de genisse,,,,,4444,en nombre,9,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-39996,,,,,,,,,,
33,Local,1778,Rennes,,Espagne,Exports,Peaux ; de veau aprêtées,,,,,161.42,douzaines,40,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-6456.67,,,,,,,,,,
34,Local,1778,Rennes,,Espagne,Exports,Peaux ; de veau en poil,,,,,1238,en nombre,2,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,24 livres la douzaine,-2476,,,,,,,,,,
35,Local,1778,Rennes,,Espagne,Exports,Suif,,,,,8715,livres,.45,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-3921.75,,,,,,,,,,
36,Local,1778,Rennes,,Espagne,Exports,Tabac,,,,,42,livres,3.2,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,2,,,,,Pascal Fontaine,,,-134.4,,,,,,,,,,
37,Local,1778,Rennes,,Espagne,Exports,Toiles ; de Bretagne ; larges,,,,,66030,aunes,2.5,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,3,,,,,Pascal Fontaine,,,-165075,,,,,,,,,,
38,Local,1778,Rennes,,Espagne,Exports,Toiles ; de Bretagne ; larges,,,,,215,balles,625,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,3,,,,,Pascal Fontaine,,,-134375,,,,,,,,,,
39,Local,1778,Rennes,,Espagne,Exports,Toiles ; de Bretagne ; étroites,,,,,2000,aunes,2.75,sources/Local/AD44_C717_Rennes_Exports_1778.csv,AD44 C717,3,,,,,Pascal Fontaine,,,-5500,,,,,,,,,,
