line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1775,Rennes,,d'Angleterre,Imports,Boeuf salé,,,,,1138,barils,45,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-51210,,,,,,,,,
2,Local,1775,Rennes,,d'Angleterre,Imports,Boeuf salé,,,,,88000,livres,.22499999,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-19800,,,,,,,,,
3,Local,1775,Rennes,,d'Angleterre,Imports,Beurre,,,,,40,frequins,20,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-800,,,,,,,,,
4,Local,1775,Rennes,,d'Angleterre,Imports,Beurre,,,,,6500,livres,.5,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-3250,,,,,,,,,
5,Local,1775,Rennes,,d'Angleterre,Imports,Bled froment,,,,,93,boisseaux,1.25,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-116.25,,,,,,,,,
6,Local,1775,Rennes,,d'Angleterre,Imports,Bois de campêche,,,,,20000,livres,.096000001,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,à 9L 12 S %,-1920,,,,,,,,,
7,Local,1775,Rennes,,d'Angleterre,Imports,Bois merrain,,,,,2000,en nombre,.2,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-400,,,,,,,,,
8,Local,1775,Rennes,,d'Angleterre,Imports,Charbon de terre,,,,,1299,tonneaux,30,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-38970,,,,,,,,,
9,Local,1775,Rennes,,d'Angleterre,Imports,Farine,,,,,130,sacs,30,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-3900,,,,,,,,,
10,Local,1775,Rennes,,d'Angleterre,Imports,Farine,,,,,11150,livres,.2,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-2230,,,,,,,,,
11,Local,1775,Rennes,,d'Angleterre,Imports,Plocq,,,,,18425,livres,.050000001,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-921.25,,,,,,,,,
12,Local,1775,Rennes,,d'Angleterre,Imports,Plomb en rouleaux,,,,,56545,livres,.25,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-14136.25,,,,,,,,,
13,Local,1775,Rennes,,d'Angleterre,Imports,Plomb en saumon,,,,,1258,en nombre,30,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-37740,,,,,,,,,
14,Local,1775,Rennes,,d'Angleterre,Imports,Plomb en saumon,,,,,48380,livres,.2,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-9676,,,,,,,,,
15,Local,1775,Rennes,,d'Angleterre,Imports,Tabac en feuilles,,,,,2199472,livres,.25,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,1,,,,,Cyril CANET,,,-549868,,,,,,,,,
16,Local,1775,Rennes,,de Danemark,Imports,Bois esparts,,,,,24,en nombre,1,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-24,,,,,,,,,
17,Local,1775,Rennes,,de Danemark,Imports,Brai gras et goudron,,,,,559,barils,24,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-13416,,,,,,,,,
18,Local,1775,Rennes,,de Danemark,Imports,Chanvre cru,,,,,574000,livres,.27500001,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-157850,,,,,,,,,
19,Local,1775,Rennes,,de Danemark,Imports,Planche de sapin,,,,,15744,en nombre,.89999998,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-14169.6,,,,,,,,,
20,Local,1775,Rennes,,de Danemark,Imports,Rogues,,,,,2601,barils,45,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-117045,,,,,,,,,
21,Local,1775,Rennes,,d'Espagne,Imports,Alpiste,,,,,3915,livres,.2,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-783,,,,,,,,,
22,Local,1775,Rennes,,d'Espagne,Imports,Argent vif,,,,,20,livres,5,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-100,,,,,,,,,
23,Local,1775,Rennes,,d'Espagne,Imports,Aviron,,,,,134,traque,7,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-938,,,,,,,,,
24,Local,1775,Rennes,,d'Espagne,Imports,Ceruze,,,,,1050,livres,.2,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-210,,,,,,,,,
25,Local,1775,Rennes,,d'Espagne,Imports,Chocolat,,,,,48,livres,2,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-96,,,,,,,,,
26,Local,1775,Rennes,,d'Espagne,Imports,Citrons,,,,,50100,en nombre,.0099999998,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-501,,,,,,,,,
27,Local,1775,Rennes,,d'Espagne,Imports,Cuivre brut,,,,,4100,livres,1.25,sources/Local/AD44_C717_Rennes_Imports_1775.csv,AD44 C717,2,,,,,Cyril CANET,,,-5125,,,,,,,,,
