line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1732,Montpellier,,La Hollande,Imports,Ambre jaune,,,"3,75",0,5,Livres,.75,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
2,Local,1732,Montpellier,,La Hollande,Imports,Arcenic,,,"90,25",0,450,Livres,.2,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,25,,,,,,,,
3,Local,1732,Montpellier,,La Hollande,Imports,Canelle,,,510,0,85,Livres,6,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
4,Local,1732,Montpellier,,La Hollande,Imports,Cuivre en planches,,,14010,0,9340,Livres,1.5,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
5,Local,1732,Montpellier,,La Hollande,Imports,Corne de cerf,,,150,0,750,Livres,.2,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
6,Local,1732,Montpellier,,La Hollande,Imports,Colle forte,,,5190,0,12975,Livres,.4,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
7,Local,1732,Montpellier,,La Hollande,Imports,Ceruze,,,500,0,1250,Livres,.4,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
8,Local,1732,Montpellier,,La Hollande,Imports,Couperoze verte,,,"672,5",0,6725,Livres,.1,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
9,Local,1732,Montpellier,,La Hollande,Imports,Charbon de terre,,,7050,0,2350,Barils,3,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
10,Local,1732,Montpellier,,La Hollande,Imports,Charbon de terre,,,2766,0,276600,Livres,.01,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
11,Local,1732,Montpellier,,La Hollande,Imports,Crin,,,120,0,150,Livres,.8,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
12,Local,1732,Montpellier,,La Hollande,Imports,Douelles a tonneau,,,2100,0,30,Milliers,70,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
13,Local,1732,Montpellier,,La Hollande,Imports,Etain en bloc,,,645,0,860,Livres,.75,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
14,Local,1732,Montpellier,,La Hollande,Imports,Fromage,,,575,0,2300,Livres,.25,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
15,Local,1732,Montpellier,,La Hollande,Imports,Fer blanc,,,360,0,12,Barils,30,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
16,Local,1732,Montpellier,,La Hollande,Imports,Geroffe,,,350,0,50,Livres,7,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
17,Local,1732,Montpellier,,La Hollande,Imports,Graine de choux,,,10,0,5,Livres,2,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
18,Local,1732,Montpellier,,La Hollande,Imports,Garance,,,4517,0,9034,Livres,.5,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
19,Local,1732,Montpellier,,La Hollande,Imports,Harans,,,2480,0,62,Barils,40,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
20,Local,1732,Montpellier,,La Hollande,Imports,Litarge,,,98,0,560,Livres,.175,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
21,Local,1732,Montpellier,,La Hollande,Imports,Macis,,,24,0,2,Livres,12,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
22,Local,1732,Montpellier,,La Hollande,Imports,Poivre noir,,,63385,0,63385,Livres,1,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
23,Local,1732,Montpellier,,La Hollande,Imports,Plomb en saumon,,,44995,0,224975,Livres,.2,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,39,,,,,Laura Moutou,,,0,,,,,,,,
24,Local,1732,Montpellier,,La Hollande,Imports,Plaques de fer,,,3720,0,9300,Livres,.4,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
25,Local,1732,Montpellier,,La Hollande,Imports,Pipes à fumer,,,750,0,150,Grosses,5,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
26,Local,1732,Montpellier,,La Hollande,Imports,Quincaille de cuivre,,,144,0,72,Livres,2,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
27,Local,1732,Montpellier,,La Hollande,Imports,Saumon salé,,,1350,0,15,Barils,90,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
28,Local,1732,Montpellier,,L'Espagne,Imports,Anis vert,,,"1043,75",0,4175,Livres,.25,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
29,Local,1732,Montpellier,,L'Espagne,Imports,Aulx,,,"22,5",0,300,Livres,.075,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,Plluriel d'aïl (ancien),0,,,,,,,,
30,Local,1732,Montpellier,,L'Espagne,Imports,Arquifou,,,"18922,5",0,126150,Livres,.15,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
31,Local,1732,Montpellier,,L'Espagne,Imports,Auf,,,4760,0,95200,Livres,.05,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
32,Local,1732,Montpellier,,L'Espagne,Imports,Balais de palme,,,4020,0,2680,Douzaines,1.5,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
33,Local,1732,Montpellier,,L'Espagne,Imports,Balais de palme,,,650,0,13000,Livres,.05,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
34,Local,1732,Montpellier,,L'Espagne,Imports,Citrons,,,296,0,37,Caisses,8,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
35,Local,1732,Montpellier,,L'Espagne,Imports,Citrons,,,1320,0,55,Milliers,24,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
36,Local,1732,Montpellier,,L'Espagne,Imports,Cochenille,,,12325,0,493,Livres,25,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
37,Local,1732,Montpellier,,L'Espagne,Imports,Cordes d'auf,,,"1646,85",0,26350,Livres,.0625,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,-3,,,,,,,,
38,Local,1732,Montpellier,,L'Espagne,Imports,Huile d'olive,,,"57303,75",0,163725,Livres,.35,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
39,Local,1732,Montpellier,,L'Espagne,Imports,Jalap,,,348,0,174,Livres,2,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
40,Local,1732,Montpellier,,L'Espagne,Imports,Jonquine,,,"5931,25",0,118625,Livres,.05,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
41,Local,1732,Montpellier,,L'Espagne,Imports,Laine lavée,,,120270,0,80180,Livres,1.5,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
42,Local,1732,Montpellier,,L'Espagne,Imports,Liège,,,"40534,35",0,231625,Livres,.175,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,-3,,,,,,,,
43,Local,1732,Montpellier,,L'Espagne,Imports,Noisettes,,,"197,5",0,3950,Livres,.05,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
44,Local,1732,Montpellier,,L'Espagne,Imports,Oranges aigres,,,1170,0,39,Milliers,30,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
45,Local,1732,Montpellier,,L'Espagne,Imports,Quinquina,,,2403,0,801,Livres,3,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
46,Local,1732,Montpellier,,L'Espagne,Imports,Rouge brun,,,"47,5",0,475,Livres,.1,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
47,Local,1732,Montpellier,,L'Espagne,Imports,Sardines,,,330,0,110,Barils,3,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
48,Local,1732,Montpellier,,L'Espagne,Imports,Soudes,,,4038,0,100950,Livres,.04,sources/Local/AD34_C5488_Montpellier_Imports_1732.csv,AD34 C5488,40,,,,,Laura Moutou,,,0,,,,,,,,
