line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
305,Local,1733,Montpellier,,La Hollande,Imports,Argent vif,,,1400,0,175,Livres,8,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
306,Local,1733,Montpellier,,La Hollande,Imports,Azur commun,,,5.4,0,18,Livres,.3,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
307,Local,1733,Montpellier,,La Hollande,Imports,Baleine coupée,,,200,0,50,Livres,4,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
308,Local,1733,Montpellier,,La Hollande,Imports,Bois de Brésil,,,3270,0,8175,Livres,.4,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
309,Local,1733,Montpellier,,La Hollande,Imports,Chair salée,,,100.5,0,335,Livres,.3,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
310,Local,1733,Montpellier,,La Hollande,Imports,Cuivre en planches,,,41245.5,0,27497,Livres,1.5,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
311,Local,1733,Montpellier,,La Hollande,Imports,Ceruze,,,252,0,630,Livres,.4,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
312,Local,1733,Montpellier,,La Hollande,Imports,Colle forte,,,6600,0,16500,Livres,.4,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
313,Local,1733,Montpellier,,La Hollande,Imports,Couperose verte,,,8455,0,84550,Livres,.1,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
314,Local,1733,Montpellier,,La Hollande,Imports,Crin,,,206.25,0,275,Livres,.75,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
315,Local,1733,Montpellier,,La Hollande,Imports,Etain,,,622.5,0,830,Livres,.75,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
316,Local,1733,Montpellier,,La Hollande,Imports,Fromage,,,300,0,1000,Livres,.3,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
317,Local,1733,Montpellier,,La Hollande,Imports,Geroffle,,,200,0,25,Livres,8,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
318,Local,1733,Montpellier,,La Hollande,Imports,Garance,,,4610,0,9220,Livres,.5,sources/Local/AD34_C5488_Montpellier_Imports_1733.csv,AD34 C5488,49,,,,,Laura Moutou,,,0,,,,,,,,,,
