line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Amidon,,,14482.5,,96550,livre poids,0.15,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
2,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Beurre,,,81015.5,,162031,livre poids,0.5,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
3,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Bois à bâtir,,,200467.5,,133645,pieds,1.5,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
4,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Bois de teinture,,,180,,1200,livre poids,0.15,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
5,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Brique,,,570,,57000,livre poids,0.1,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
6,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Cercles,,,450,,9000,nombre,0.05,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
7,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Chandelles,,,2018,,5046,livre poids,0.4,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
8,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Claphon à faire barils,,,34,,1700,nombre,0.02,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
9,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Clous,,,1944,,9720,livre poids,0.2,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
10,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Coton filé,,,168,,28,livre poids,6,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
11,Local,1762,Flandre,Dunkerque-Basseville,Monde via Dunkerque,Exports,Cuivre ouvré,,,505.5,,337,livre poids,1.5,sources/Local/CCDk_1762_Flandre_Exports_1762.csv,CCDk 1762,294,,,,,Nannini Elisabeth,,"Registre 1762, p.226-227, 24 mai 1768, via Pfister (1985)",,,,,,,,,,
