line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Local,1747,Rennes,,Dannemark,Exports,Amidon,,,6,,30,livre,"0,2",sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,0,,,,,,,,
2,Local,1747,Rennes,,Dannemark,Exports,Bazin,,,30,,1,pièce,30,sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,0,,,,,,,,
3,Local,1747,Rennes,,Dannemark,Exports,Chataigne,,,12,,24,boisseaux,"0,5",sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,0,,,,,,,,
4,Local,1747,Rennes,,Dannemark,Exports,Coutis,,,72,,24,aunes,3,sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,0,,,,,,,,
5,Local,1747,Rennes,,Dannemark,Exports,Couvertures de laine,,,48,,4,en nombre,12,sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,0,,,,,,,,
6,Local,1747,Rennes,,Dannemark,Exports,Drogues de soye,,,45,,"4,5",aunes,10,sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,0,,,,,,,,
7,Local,1747,Rennes,,Dannemark,Exports,Graine,,,214,,429,livres,"0,5",sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
8,Local,1747,Rennes,,Dannemark,Exports,Guildive,,,32860,,8215,veltes,4,sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,doute sur la marchandise,0,,,,,,,,
9,Local,1747,Rennes,,Dannemark,Exports,Linge de table,,,100,,,,0,sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,100,,,,,,,,
10,Local,1747,Rennes,,Dannemark,Exports,Miel,,,307,,3075,livres,"0,1",sources/Local/AD44_C706_Rennes_Exports_1747.csv,AD44 C706,1,,,,,Pascal Fontaine,,,"-0,5",,,,,,,,
