line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1758,,,Espagne,Exports,Acier,,,252,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,4561.75,,,,David Cassagnes,,,,,,,,,,,,
2,Objet Général,1758,,,Flandre,Exports,Acier,,,22.75,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,4561.75,,,,David Cassagnes,,,,,,,,,,,,
3,Objet Général,1758,,,Isles,Exports,Acier,,,1340,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,4561.75,,,,David Cassagnes,,,,,,,,,,,,
4,Objet Général,1758,,,Levant,Exports,Acier,,,262,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,4561.75,,,,David Cassagnes,,,,,,,,,,,,
5,Objet Général,1758,,,Portugal,Exports,Acier,,,1020,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,4561.75,,,,David Cassagnes,,,,,,,,,,,,
6,Objet Général,1758,,,Savoye,Exports,Acier,,,160,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,4561.75,,,,David Cassagnes,,,,,,,,,,,,
7,Objet Général,1758,,,Suisse,Exports,Acier,,,1505,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,4561.75,,,,David Cassagnes,,,,,,,,,,,,
8,Objet Général,1758,,,Allemagne,Exports,Agneaux,,,2258,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,2487.5,,,,David Cassagnes,,,,,,,,,,,,
9,Objet Général,1758,,,Espagne,Exports,Agneaux,,,25.5,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,2487.5,,,,David Cassagnes,,,,,,,,,,,,
10,Objet Général,1758,,,Savoye,Exports,Agneaux,,,204,0,,,,sources/Objet General/BM_Rouen_Montbret_155-2_Exports_1758.csv,"BM Rouen, Fonds Montbret, 155-2",2,2487.5,,,,David Cassagnes,,,,,,,,,,,,
