line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1780,,,Allemagne,Imports,Acier,,,91635,0,152878,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
2,Objet Général,1780,,,Espagne,Imports,Acier,,,2640,0,6600,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
3,Objet Général,1780,,,Flandre,Imports,Acier,,,7395,0,21130,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
4,Objet Général,1780,,,Hollande,Imports,Acier,,,156543,0,436450,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
5,Objet Général,1780,,,Italie,Imports,Acier,,,6816,0,17040,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
6,Objet Général,1780,,,Genes,Imports,Acier,,,3600,0,9000,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
7,Objet Général,1780,,,Nord,Imports,Acier,,,12983,0,37095,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
8,Objet Général,1780,,,Savoye,Imports,Acier,,,1470,0,4200,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
9,Objet Général,1780,,,Suède,Imports,Acier,,,188968,0,568259,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
10,Objet Général,1780,,,Suisse,Imports,Acier,,,1323,0,3780,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,473373,,,,Fatima Zahra,,,,,,,,,,,,
11,Objet Général,1780,,,Hollande,Imports,Agaric,,,1300,0,617,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,,,,,Fatima Zahra,,,,,,,,,,,,
12,Objet Général,1780,,,Angleterre,Imports,Agrets,,,9300,0,,,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,,,,,Fatima Zahra,,,,,,,,,,,,
13,Objet Général,1780,,,Allemagne,Imports,Aiguilles,,,320016,0,85905,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,381086,,,,Fatima Zahra,,,,,,,,,,,,
14,Objet Général,1780,,,Flandre,Imports,Aiguilles,,,58475,0,11695,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,381086,,,,Fatima Zahra,,,,,,,,,,,,
15,Objet Général,1780,,,Hollande,Imports,Aiguilles,,,2595,0,519,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,381086,,,,Fatima Zahra,,,,,,,,,,,,
16,Objet Général,1780,,,Espagne,Imports,Ails,,,3759,0,18795,???? tours,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,7702,,,,Fatima Zahra,,,,,,,,,,,,
17,Objet Général,1780,,,Italie,Imports,Ails,,,1523,0,15230,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,7702,,,,Fatima Zahra,,,,,,,,,,,,
18,Objet Général,1780,,,Genes,Imports,Ails,,,2420,0,48400,livres,,sources/Objet General/AN_F12_248_Imports_1780.csv,AN F12 248,2,7702,,,,Fatima Zahra,,,,,,,,,,,,
