line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,1787,,,Royaume d'Espagne,Imports,1///Subsistances///Blé et autres grains comestibles,,,93300,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
2,Résumé,1787,,,Hollande,Imports,1///Subsistances///Blé et autres grains comestibles,,,200900,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
3,Résumé,1787,,,Etats-Unis d'Amérique,Imports,1///Subsistances///Blé et autres grains comestibles,,,117400,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
4,Résumé,1787,,,Villes anséatiques,Imports,1///Subsistances///Blé et autres grains comestibles,,,25000,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
5,Résumé,1787,,,Royaume de Danemarck,Imports,1///Subsistances///Blé et autres grains comestibles,,,1200,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
6,Résumé,1787,,,Milanes et toscane,Imports,1///Subsistances///Blé et autres grains comestibles,,,142900,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
7,Résumé,1787,,,République de Gènes,Imports,1///Subsistances///Blé et autres grains comestibles,,,249600,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
8,Résumé,1787,,,Empire ottoman et babbarie,Imports,1///Subsistances///Blé et autres grains comestibles,,,2535400,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,8462200,,,,Fatima Zahra,,,,,,,,,,,
9,Résumé,1787,,,Royaume de naples,Imports,1///Subsistances///Blé et autres grains comestibles,,,2421800,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,8462200,,,,Fatima Zahra,,,,,,,,,,,
10,Résumé,1787,,,Royaume de sardaigne,Imports,1///Subsistances///Blé et autres grains comestibles,,,264900,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,8462200,,,,Fatima Zahra,,,,,,,,,,,
11,Résumé,1787,,,Empire d'Autriche,Imports,1///Subsistances///Blé et autres grains comestibles,,,483800,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,8462200,,,,Fatima Zahra,,,,,,,,,,,
12,Résumé,1787,,,Empire de Russie,Imports,1///Subsistances///Blé et autres grains comestibles,,,597400,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,8462200,,,,Fatima Zahra,,,,,,,,,,,
13,Résumé,1787,,,Etats de Rome,Imports,1///Subsistances///Blé et autres grains comestibles,,,571400,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,8462200,,,,Fatima Zahra,,,,,,,,,,,
14,Résumé,1787,,,Angleterre,Imports,1///Subsistances///Blé et autres grains comestibles,,,429400,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,8462200,,,,Fatima Zahra,,,,,,,,,,,
15,Résumé,1787,,,République de VENISE,Imports,1///Subsistances///Blé et autres grains comestibles,,,327800,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,8462200,,,,Fatima Zahra,,,,,,,,,,,
16,Résumé,1787,,,Royaume d'Espagne,Imports,1///Subsistances///Riz,,,20200,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
17,Résumé,1787,,,Hollande,Imports,1///Subsistances///Riz,,,69300,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
18,Résumé,1787,,,Etats d'Allemagne,Imports,1///Subsistances///Riz,,,1500,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
19,Résumé,1787,,,Republique de Suisse,Imports,1///Subsistances///Riz,,,4400,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
20,Résumé,1787,,,Etats-Unis d'Amérique,Imports,1///Subsistances///Riz,,,473100,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
21,Résumé,1787,,,Milanes et toscane,Imports,1///Subsistances///Riz,,,13000,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
22,Résumé,1787,,,République de Gènes,Imports,1///Subsistances///Riz,,,401200,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
23,Résumé,1787,,,Empire ottoman et babbarie,Imports,1///Subsistances///Riz,,,3500,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,2260000,,,,Fatima Zahra,,,,,,,,,,,
24,Résumé,1787,,,Royaume de naples,Imports,1///Subsistances///Riz,,,6600,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,2260000,,,,Fatima Zahra,,,,,,,,,,,
25,Résumé,1787,,,Royaume de sardaigne,Imports,1///Subsistances///Riz,,,734000,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,2260000,,,,Fatima Zahra,,,,,,,,,,,
26,Résumé,1787,,,Empire d'Autriche,Imports,1///Subsistances///Riz,,,62700,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,2260000,,,,Fatima Zahra,,,,,,,,,,,
27,Résumé,1787,,,Royaume de Portugal,Imports,1///Subsistances///Riz,,,45100,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,2260000,,,,Fatima Zahra,,,,,,,,,,,
28,Résumé,1787,,,Angleterre,Imports,1///Subsistances///Riz,,,228500,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,2260000,,,,Fatima Zahra,,,,,,,,,,,
29,Résumé,1787,,,République de VENISE,Imports,1///Subsistances///Riz,,,15200,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,2260000,,,,Fatima Zahra,,,,,,,,,,,
30,Résumé,1787,,,"Colonies francaises en Amérique,Asie et afrique",Imports,1///Subsistances///Riz,,,181700,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,2260000,,,,Fatima Zahra,,,,,,,,,,,
31,Résumé,1787,,,Royaume d'Espagne,Imports,1///Subsistances///Farine et biscuit de mer,,,39900,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,236100,,,,Fatima Zahra,,,,,,,,,,,
32,Résumé,1787,,,Milanes et toscane,Imports,1///Subsistances///Farine et biscuit de mer,,,19200,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,236100,,,,Fatima Zahra,,,,,,,,,,,
33,Résumé,1787,,,République de Gènes,Imports,1///Subsistances///Farine et biscuit de mer,,,1700,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,236100,,,,Fatima Zahra,,,,,,,,,,,
34,Résumé,1787,,,Royaume de sardaigne,Imports,1///Subsistances///Farine et biscuit de mer,,,6200,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,236100,,,,Fatima Zahra,,,,,,,,,,,
35,Résumé,1787,,,Empire d'Autriche,Imports,1///Subsistances///Farine et biscuit de mer,,,62800,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,236100,,,,Fatima Zahra,,,,,,,,,,,
36,Résumé,1787,,,Angleterre,Imports,1///Subsistances///Farine et biscuit de mer,,,106300,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,3,236100,,,,Fatima Zahra,,,,,,,,,,,
37,Résumé,1787,,,Royaume d'Espagne,Imports,1///Subsistances///Légumes,,,15200,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,955800,,,,Fatima Zahra,,,,,,,,,,,
38,Résumé,1787,,,Hollande,Imports,1///Subsistances///Légumes,,,211300,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,955800,,,,Fatima Zahra,,,,,,,,,,,
39,Résumé,1787,,,Villes anséatiques,Imports,1///Subsistances///Légumes,,,16300,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,955800,,,,Fatima Zahra,,,,,,,,,,,
40,Résumé,1787,,,Royaume de Danemarck,Imports,1///Subsistances///Légumes,,,9000,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,955800,,,,Fatima Zahra,,,,,,,,,,,
41,Résumé,1787,,,Milanes et toscane,Imports,1///Subsistances///Légumes,,,37700,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,955800,,,,Fatima Zahra,,,,,,,,,,,
42,Résumé,1787,,,République de Gènes,Imports,1///Subsistances///Légumes,,,21000,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,955800,,,,Fatima Zahra,,,,,,,,,,,
43,Résumé,1787,,,Empire ottoman et babbarie,Imports,1///Subsistances///Légumes,,,299300,0,,,,sources/Résumé/AN_F12_251_Imports_1787.csv,AN F12 251,2,955800,,,,Fatima Zahra,,,,,,,,,,,
