line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bestiaux,,,254300,0,,,,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,Impossible de calculer un prix unitaire car quantité par animal,,,,,,,,,,,
2,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Beurre,,,400,0,,quintaux,149.6596066566,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
3,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Blés,,,259400,0,,quintaux,23.4209853895,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
4,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Chairs fraîches et salées,,,1800,0,,quintaux,111.1728395062,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
5,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Farines et biscuits,,,1100,0,,quintaux,47.0184668432,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
6,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Fromages,,,1800,0,,quintaux,141.6786743516,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
7,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,"Fruits frais, citrons et oranges",,,1026500,0,,quintaux,55.7910341804,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
8,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Fruits secs divers,,,228400,0,,quintaux,58.6682750302,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,Nombre d'unités très peu lisible,,,,,,,,,,,
9,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,"Fruits secs divers, amandes",,,53900,0,,quintaux,62.0570440795,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,Nombre d'unités très peu lisible,,,,,,,,,,,
10,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Huile d'olive,,,52400,0,,quintaux,250.6369915579,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
11,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Légumes,,,1500,0,,quintaux,22.8837876614,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
12,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Poissons,,,46500,0,,quintaux,56.4244884434,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
13,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Provisions diverses,,,39500,0,,,,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
14,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Riz,,,19100,0,,quintaux,78.85690343100001,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
15,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Eaux-de-vie et liqueurs,,,1879000,0,,hectolitres,112.5347820326,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
16,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Vins divers,,,1252800,0,,hectolitres,97.7769835597,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
17,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Vins de liqueur,,,440500,0,,hectolitres,208.7561067268,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
18,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Cacao,,,45100,0,,quintaux,225.5219134522,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
19,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Café,,,1201300,0,,quintaux,211.7105301936,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
20,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Sucres,,,3340200,0,,quintaux,123.8043724858,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
21,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Thé,,,107700,0,,quintaux,968.9820359281,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
22,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Cannelle,,,17200,0,,quintaux,1024.1758241758,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
23,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,"Girofle, muscade",,,600,0,,kilogrammes,81.4814814815,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
24,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Poivre et piment,,,3300,0,,quintaux,40.1578057486,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,Nombre d'unités très peu lisible,,,,,,,,,,,
25,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bêtes de somme,,,40000,0,,,,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,Impossible de calculer un prix unitaire car quantité par animal,,,,,,,,,,,
26,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Chanvre,,,13300,0,,quintaux,73.166417862,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
27,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Coton,,,561400,0,,quintaux,207.0485465765,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
28,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Fil de lin et de chanvre,,,1000,0,,quintaux,562.6739879964,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
29,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Laines ordinaires,,,17924100,0,,,,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,Valeur regroupant laines ordinaires et mérinos,,,,,,,,,,,
30,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,"Laines de chevron, poils de chameau",,,5900,0,,quintaux,1261.7774566474,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
31,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Soies diverses,,,17600,0,,quintaux,4586.7501304121,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
32,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Agaric amadouvier,,,25700,0,,quintaux,167.7876106195,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
33,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Avelanèdes,,,300,0,,quintaux,29.8123269408,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
34,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bois à brûler,,,800,0,,,,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,Impossible de calculer un prix unitaire car quantité par type de bois,,,,,,,,,,,
35,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bois de construction,,,23300,0,,,,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
36,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bois en planches,,,13600,0,,mètres,.3625964989,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
37,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bois merrains,,,5400,0,,milliers,148.1910274964,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
38,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bois ouvrés,,,800,0,,,,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
39,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bois de marqueterie,,,6700,0,,quintaux,72.5745843771,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
40,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,Bois de teinture,,,651700,0,,quintaux,49.1562995662,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
41,Résumé,1818,,,Royaume d'Espagne et ses colonies,Imports,"Brai, goudron et résine",,,2900,0,,quintaux,40.4390388609,sources/Résumé/AN_F12_251_Imports_1818.csv,AN F12 251,,,,,,David Cassagnes,,,,,,,,,,,,,
