line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Résumé,1817,,,Royaume d'Espagne,Exports,Bestiaux,,,6066500,0,,,,sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,Impossible de calculer un prix unitaire car quantités par animaux,,,,,,,,,
2,Résumé,1817,,,Royaume d'Espagne,Exports,Beurre,,,217600,0,,quintaux,"121,3714285714",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
3,Résumé,1817,,,Royaume d'Espagne,Exports,Blés,,,11000,0,,quintaux,"19,5",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
4,Résumé,1817,,,Royaume d'Espagne,Exports,Chairs Fraîches et salées,,,598000,0,,quintaux,"80,0395480226",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
5,Résumé,1817,,,Royaume d'Espagne,Exports,"Farines, pâtes et biscuit",,,20300,0,,quintaux,"62,4955752212",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
6,Résumé,1817,,,Royaume d'Espagne,Exports,Fromages,,,102900,0,,quintaux,"134,4222222222",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
7,Résumé,1817,,,Royaume d'Espagne,Exports,Fruits frais divers,,,5700,0,,quintaux,"28,7950617284",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
8,Résumé,1817,,,Royaume d'Espagne,Exports,Fruits secs divers,,,66200,0,,quintaux,"99,380952381",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
9,Résumé,1817,,,Royaume d'Espagne,Exports,Fruits secs amandes,,,8600,0,,quintaux,"100,0317460317",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
10,Résumé,1817,,,Royaume d'Espagne,Exports,Fruits confits au sucre,,,13900,0,,quintaux,"225,3333333333",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
11,Résumé,1817,,,Royaume d'Espagne,Exports,Fruits confits à l'eau-de-vie,,,75000,0,,quintaux,"265,5",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
12,Résumé,1817,,,Royaume d'Espagne,Exports,Fruits et légumes confits au vinaigre,,,12200,0,,quintaux,"187,96",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
13,Résumé,1817,,,Royaume d'Espagne,Exports,Huile d'olive,,,196500,0,,quintaux,"148,7738095238",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
14,Résumé,1817,,,Royaume d'Espagne,Exports,Légumes verts et secs,,,21000,0,,quintaux,"22,9214285714",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
15,Résumé,1817,,,Royaume d'Espagne,Exports,Miel,,,400,0,,quintaux,"87,6166666667",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
16,Résumé,1817,,,Royaume d'Espagne,Exports,Moutarde,,,2000,0,,quintaux,"92,5",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
17,Résumé,1817,,,Royaume d'Espagne,Exports,Œufs,,,97300,0,,quintaux,"89,8924731183",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
18,Résumé,1817,,,Royaume d'Espagne,Exports,Poissons frais et salés,,,61900,0,,,,sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,Impossible de calculer un prix unitaire car quantités par poissons,,,,,,,,,
19,Résumé,1817,,,Royaume d'Espagne,Exports,Riz,,,11300,0,,quintaux,"88,1176470588",sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
20,Résumé,1817,,,Royaume d'Espagne,Exports,Sel de mer et de salins,,,6600,0,,,,sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,Impossible de calculer un prix unitaire car quantités par type de sel,,,,,,,,,
21,Résumé,1817,,,Royaume d'Espagne,Exports,Provisions diverses réunies,,,49800,0,,,,sources/Résumé/AN_F12_251_Exports_1817.csv,AN F12 251,,,,,,Isabelle Vergne,,,,,,,,,,,
