line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Marseille,Marseille,Suède,Imports,Acier,,,9922,,367.5,quintal,27,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,39194,,,,Jérémy Hervelin,,,0,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Marseille,Marseille,Hollande,Imports,Acier,,,19577,,725.09003,quintal,27,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,39194,,,,Jérémy Hervelin,,,0,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Marseille,Marseille,Genes,Imports,Acier,,,189,,7,quintal,27,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,39194,,,,Jérémy Hervelin,,,0,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Marseille,Marseille,"Milan, Toscane et Lucques",Imports,Acier,,,9506,,,quintal,27,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,39194,,,,Jérémy Hervelin,,,0,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Marseille,Marseille,Genes,Imports,Amadou,,,2365,,2365,livre,1,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,20375,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Marseille,Marseille,"Naples, Sicile et Parme",Imports,Amadou,,,17776,,17776,livre,1,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,20375,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Marseille,Marseille,"Milan, Toscane et Lucques",Imports,Amadou,,,234,,234,livre,1,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,20375,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Marseille,Marseille,Genes,Imports,Amandes ; cassées,,,4557,,18.379999,quintal,56,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,50036,,,,Jérémy Hervelin,,,0,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Marseille,Marseille,États du Roi de Sardaigne,Imports,Amandes ; cassées,,,585,,10.44,quintal,56,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,50036,,,,Jérémy Hervelin,,,0,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Marseille,Marseille,"Naples, Sicile et Parme",Imports,Amandes ; cassées,,,9986,,178.33,quintal,56,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,50036,,,,Jérémy Hervelin,,,0,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Marseille,Marseille,Etat de Barbarie,Imports,Amandes ; cassées,,,17133,,305.95001,quintal,56,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,50036,,,,Jérémy Hervelin,,,0,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Marseille,Marseille,Espagne,Imports,Amandes ; cassées,,,15209,,271.59,quintal,56,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,50036,,,,Jérémy Hervelin,,,0,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Marseille,Marseille,"Milan, Toscane et Lucques",Imports,Amandes ; cassées,,,2566,,,quintal,56,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,50036,,,,Jérémy Hervelin,,,0,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Marseille,Marseille,Genes,Imports,Balais ; de palme,,,1591,,1061,douzaine,1.5,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,15547,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Marseille,Marseille,Espagne,Imports,Balais ; de palme,,,8190,,5460,douzaine,1.5,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,15547,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
16,National toutes directions partenaires manquants,1789,Marseille,Marseille,"Milan, Toscane et Lucques",Imports,Balais ; de palme,,,5766,,,douzaine,1.5,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,15547,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
17,National toutes directions partenaires manquants,1789,Marseille,Marseille,États du Roi de Sardaigne,Imports,Baleine ; canon,,,2449,,12.89,quintal,190,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,44787,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
18,National toutes directions partenaires manquants,1789,Marseille,Marseille,Portugal,Imports,Baleine ; canon,,,42338,,222.83,quintal,190,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,44787,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
19,National toutes directions partenaires manquants,1789,Marseille,Marseille,Espagne,Imports,Beurre,,,404,,6.7399998,quintal,60,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,2968,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
20,National toutes directions partenaires manquants,1789,Marseille,Marseille,Hollande,Imports,Beurre,,,680,,11.33,quintal,60,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,2968,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
21,National toutes directions partenaires manquants,1789,Marseille,Marseille,4 Villes Anséatiques,Imports,Beurre,,,1884,,31.4,quintal,60,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,2968,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
22,National toutes directions partenaires manquants,1789,Marseille,Marseille,Hollande,Imports,Bierre,,,10308,,687.20001,quintal,15,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,10308,,,,Jérémy Hervelin,,erreur de calcul,0,,,,,,,,,
23,National toutes directions partenaires manquants,1789,Marseille,Marseille,États du Roi de Sardaigne,Imports,Bijoutrie,,,3356,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,4800,,,,Jérémy Hervelin,,,0,,,,,,,,,
24,National toutes directions partenaires manquants,1789,Marseille,Marseille,Genes,Imports,Bijoutrie,,,1444,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,4800,,,,Jérémy Hervelin,,,0,,,,,,,,,
25,National toutes directions partenaires manquants,1789,Marseille,Marseille,Levant et Empire Ottoman,Imports,Bois ; de buis,,,3174,,45346,livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,3174,,,,Jérémy Hervelin,,"pas de prix, ni de quantité",0,,,,,,,,,
26,National toutes directions partenaires manquants,1789,Marseille,Marseille,Etat Ecclésiastique,Imports,Bois ; à brûler,,,333,,333.34,quintal,1,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,7481,,,,Jérémy Hervelin,,pas de prix prix implicite de environ 7 lt le quintal,0,,,,,,,,,
27,National toutes directions partenaires manquants,1789,Marseille,Marseille,Espagne,Imports,Bois ; à brûler,,,667,,666.66998,quintal,1,sources/National toutes directions partenaires manquants/AN_F12_1667_et_Archives_de_la_CCI_de_Marseille_I_31_Marseille_Imports_1789.csv,AN F12 1667 et Archives de la CCI de Marseille I 31,18,7481,,,,Jérémy Hervelin,,pas de prix prix implicite de environ 7 lt le quintal,0,,,,,,,,,
