line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Besançon,Arcey,Allemagne et Pologne,Imports,Acier,,,"23 046,00",,"57 614,00",Livres,"0,4000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"23 046,00",,,,,,,,,
2,National toutes directions partenaires manquants,1789,Besançon,Arcey,Alsace,Imports,Amadou,,,"1 505,00",,"1 881,00",Livres,"0,8000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"1 505,00",,,,,,,,,
3,National toutes directions partenaires manquants,1789,Besançon,Arcey,Alsace,Imports,Amidon,,,"311,00",,"1 037,00",Livres,"0,3000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"311,00",,,,,,,,,
4,National toutes directions partenaires manquants,1789,Besançon,Arcey,Alsace,Imports,Armes blanches en fleur,,,"2 097,00",,"899,00",Livres,"3,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,J’ai vérifié : tous les chiffres ont l’air bons GD,"2 097,00",,,,,,,,,
5,National toutes directions partenaires manquants,1789,Besançon,Arcey,Alsace,Imports,Baleine coupée,,,"1 305,00",,"435,00",Livres,"3,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"1 305,00",,,,,,,,,
6,National toutes directions partenaires manquants,1789,Besançon,Arcey,Alsace,Imports,Bestiaux en bœufs,,,"3 520,00",,"22,00",Bœufs,"160,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"3 520,00",,,,,,,,,
7,National toutes directions partenaires manquants,1789,Besançon,Arcey,Allemagne et Pologne,Imports,Bestiaux en bœufs,,,"41 120,00",,"257,00",Bœufs,"160,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"41 120,00",,,,,,,,,
8,National toutes directions partenaires manquants,1789,Besançon,Arcey,"Suisse, alliés et Geneve",Imports,Bestiaux en bœufs,,,"32 800,00",,"205,00",Bœufs,"160,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"32 800,00",,,,,,,,,
9,National toutes directions partenaires manquants,1789,Besançon,Arcey,Allemagne et Pologne,Imports,Bestiaux en chevaux,,,"1 422,00",,"79,00",Chevaux,"18,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"1 422,00",,,,,,,,,
10,National toutes directions partenaires manquants,1789,Besançon,Arcey,"Suisse, alliés et Geneve",Imports,Bestiaux en chevaux,,,"234,00",,"13,00",Chevaux,"18,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"234,00",,,,,,,,,
11,National toutes directions partenaires manquants,1789,Besançon,Arcey,Alsace,Imports,Bestiaux en moutons,,,"720,00",,"40,00",Moutons,"18,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"720,00",,,,,,,,,
12,National toutes directions partenaires manquants,1789,Besançon,Arcey,Allemagne et Pologne,Imports,Bestiaux en moutons,,,"8 838,00",,"491,00",Moutons,"18,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"8 838,00",,,,,,,,,
13,National toutes directions partenaires manquants,1789,Besançon,Arcey,"Suisse, alliés et Geneve",Imports,Bestiaux en moutons,,,"2 466,00",,"137,00",Moutons,"18,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Besançon_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,"2 466,00",,,,,,,,,
