line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Bestiaux bœufs,,,26250,,175,Nombre,150,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Bestiaux genisses,,,760,,19,Nombre,40,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Bestiaux moutons,,,16716,,1391,Nombre,12,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,Erreur de calcul,24,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Bestiaux porcs,,,18015,,1201,Nombre,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Bestiaux vaches,,,350,,7,Nombre,50,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Bois planches,,,1000,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Chanvre,,,140,,400,Livres,.34999999,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,35 livres le quintal,0,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Charbon de bois,,,400,,20000,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,Pas de prix unitaire,,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Charleville,Charleville,Lorraine,Imports,Dentelle de fil 2 lignes,,,1000,,400,Aunes,2.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,Unité de mesure difficile à lire,0,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Ecorces de chêne,,,585,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Fer en verges,,,221,,1699,Livres,.13,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,13 livres le quintal,.13,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Legumes,,,330,,6600,Livres,.050000001,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,5 lives le quintal,0,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Marchandises à la valeur,,,236,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Meubles,,,108,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Charleville,Charleville,Etats de l'empereur,Imports,Ouvrages de cuir,,,192,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Charleville_Imports_1789.csv,AN F12 1667,3,,,,,Laura Moutou,,,0,,,,,,,,,
