line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers;,,,1935,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Bœufs,,,6200,,62,Nombre,100,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Chevaux,,,31800,,106,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,31800,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Moutons et brebis,,,17360,,2170,Nombre,8,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Mules et mulets,,,2100,,14,Nombre,150,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Porcs,,,10260,,285,Nombre,36,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Poulains,,,1650,,11,Nombre,150,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Vaches,,,25650,,513,Nombre,50,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Veaux,,,1080,,72,Nombre,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bestiaux divers; Taureaux,,,1140,,19,Nombre,60,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Beurre fondu,,,786,,1310,Livre,.60000002,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Beurre fondu,,,100,,167,Livre,.60000002,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,-.2,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Bijouterie fine;,,,1500,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bijouterie fine; Fausse en pierres fait métal,,,700,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Bijouterie fine; Fausse en pierres fait métal,,,228,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
16,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bois divers;,,,105,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
17,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bois divers; De Bruyere,,,4814,,87.529999,Quintal,55,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine livre,-.15000001,,,,,,,,,
18,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bois divers; De sapin divers,,,1419,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
19,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,"Bois divers, Planches",,,1004,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
20,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bonnetterie Diverse;,,,470,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
21,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bonnetterie Diverse; De coton,,,216,,6,Douzaine,3,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Conversion 6 douzaines 13,198,,,,,,,,,
22,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bonnetterie; De fil,,,101712,,4238,Douzaine,2,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Conversion 4 238 douzaines 22 134,93236,,,,,,,,,
23,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Bonnetterie; De soye,,,120,,14,Nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,120,,,,,,,,,
24,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chanvre ouvré;,,,837,,1400,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,837,,,,,,,,,
25,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chanvre ouvré; En masse,,,4800,,12000,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,4800,,,,,,,,,
26,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chanvre ouvré; En rames,,,5840,,16300,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,5840,,,,,,,,,
27,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chairs salées diverses,,,466,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
28,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Chairs salées diverses,,,267,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
29,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chaux pour batir,,,501,,50100,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,501,,,,,,,,,
30,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chapeaux de paille,,,540,,30,Douzaine,18,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Conversion 30 douzaines 110,0,,,,,,,,,
31,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chapeaux de bois,,,10818,,601,Douzaine,18,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Conversion 601 douzaines 1442,0,,,,,,,,,
32,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Chocolat,,,1316,,493,Livre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,1316,,,,,,,,,
33,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Cordes de violons,,,2892,,482,Livre,6,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
34,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Coton filé,,,135,,45,Livre,3,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
35,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Coton filé,,,86034,,28678,Livre,3,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
36,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Cuirs divers,,,1016,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
37,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Cuivres divers,,,127,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
38,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Draperie draps divers;,,,1016,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
39,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Draperie draps divers; De Languedoc velour,,,1035,,115,Livre,9,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
40,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Draperiedraps divers; De Sedan velour,,,2484,,207,Livre,12,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
41,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Draperie draps divers; D'Elbeuf velour,,,1180,,118,Livre,10,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
42,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Drogueries médicinales;,,,777,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
43,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Drogueries médicinales;,,,386,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
44,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Drogueries médicinales; Pour peinture et teinture diverses,,,449,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
45,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Drogueries médicinales; Pour peinture et teinture diverses,,,376,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,,,,,,,,,,
46,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Drogueries médicinales; Pour peinture et teinture noix de Galles,,,32714,,436.20999,Quintal,75,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine livre,-1.75,,,,,,,,,
47,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Epicerie noix muscade,,,381,,31.75,Livre,12,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
48,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Epicerie noix muscade,,,288,,24,Livre,12,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
49,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Estampes,,,406,,61,Livre,6,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,40,,,,,,,,,
50,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De coton; velours; retour,,,600,,50,Livre,12,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
51,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De laine; diverse; retour,,,1182,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
52,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De laine; camelot; panne,,,450,,45,Livre,10,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
53,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De soye; panne,,,8195,,149,Livre,55,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
54,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De soye,,,1237,,24.75,Livre,50,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,-.5,,,,,,,,,
55,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De soye; velours,,,32298,,717.75,Livre,45,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,-.75,,,,,,,,,
56,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De soye; brodée en dorure,,,3800,,38,Livre,100,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
57,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; Laine et coton; retour,,,2900,,290,Livre,10,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
58,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; Laine et soye,,,470,,47,Livre,10,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
59,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; Soye et dorure,,,5580,,62,Livre,90,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
60,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Etoffes; De soye; brodée en soye; retour,,,1640,,20.5,Livre,80,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
61,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Farine de froment,,,5177,,225.07001,Quintal,23,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,.38999999,,,,,,,,,
62,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Fils de chanvre divers,,,567,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
63,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Fromage,,,5552,,111.15,Quintal,50,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,-5.5,,,,,,,,,
64,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Fromage,,,836,,16.73,Quintal,50,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,-.5,,,,,,,,,
65,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Fruits divers;,,,654,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
66,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Fruits divers; Secs noisettes,,,10920,,312.01999,Quintal,35,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,-.69999999,,,,,,,,,
67,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Gants de peaux,,,312,,26,Douzaine,12,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
68,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Gaze de soye crêpe,,,132500,,3312.5,Livre,40,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
69,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Grains; Avoine,,,1136,,142,Quintal,8,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,0,,,,,,,,,
70,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Grains; Froment,,,5836,,364.79999,Quintal,16,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,-.80000001,,,,,,,,,
71,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Grains; Ris,,,259568,,11798.57,Quintal,22,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,-.54000002,,,,,,,,,
72,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Grains; Seigle,,,337,,33.700001,Quintal,10,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,0,,,,,,,,,
73,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Graine de treffle,,,964,,27.57,Quintal,35,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine livre,-.94999999,,,,,,,,,
74,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Habillements,,,660,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
75,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Horlogerie diverse,,,1774,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
76,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Instruments de musique divers,,,150,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
77,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Instruments de musique divers,,,280,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
78,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Legumes divers,,,182,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
79,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Librairie,,,1988,,994,Livre,2,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
80,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Librairie,,,150,,75,Livre,2,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,0,,,,,,,,,
81,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Lingerie,,,298,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
82,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Suisse,Imports,Lingerie,,,524,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,,,,,,,,,,,
83,National toutes directions partenaires manquants,1789,Grenoble,Pont de Beauvoisin,Etats du roi de Sardaigne,Imports,Linge vieux pour papier,,,1962,,392.54001,Quintal,5,sources/National toutes directions partenaires manquants/AN_F12_1667_Grenoble_Imports_1789.csv,AN F12 1667,3,,,,,Anthony Rebours,,Unité d'origine Livre,-.69999999,,,,,,,,,
