line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Acier brut,,,250,,6.25,Quintal,40,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,0,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Amandes,,,676,,11.28,Quintal,60,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,-.80000001,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Amidon,,,2557,,63.939999,Quintal,40,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,-.60000002,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Espagne,Imports,Balais de palme,,,1551,,2084,Douzaine,.75,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,-12,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Bois de santal ?,,,222,,7.4299998,Quintal,30,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,-.89999998,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Bray,,,806,,80.610001,Quintal,10,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,-.1,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Chanvre; Cru,,,378,,10.5,Quintal,36,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,0,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Chanvre; Peigné,,,7919,,131.99001,Quintal,60,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,-.40000001,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Cordes de jonc,,,4130,,275.34,Quintal,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,Unité d'origine Livre,-.1,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Narbonne,Narbonne,Marseille,Imports,Coton; Filé,,,284,,142,Livre,2,sources/National toutes directions partenaires manquants/AN_F12_1667_Narbonne_Imports_1789.csv,AN F12 1667,2,,,,,Anthony Rebours,,,0,,,,,,,,,
