line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Charleville,Sedan,Evêchés,Exports,Amidon,Champagne,,110,,245,Livres,.45,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,-.25,,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Charleville,Sedan,Evêchés,Exports,Ardoises,Champagne,,731,,66500,Nombre,.011,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,le mille,-.5,,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Charleville,Sedan,Clermontois,Exports,Ardoises,Champagne,,621,,56500,Nombre,.011,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,le mille,-.5,,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Charleville,Sedan,Lorraine,Exports,Armes diverses,,,838,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Charleville,Sedan,Alsace,Exports,Armes diverses,,,120,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Charleville,Sedan,Clermontois,Exports,Armes diverses,,,735,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Charleville,Sedan,Evêchés,Exports,Armes diverses,,,239,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Charleville,Sedan,Evêchés,Exports,Bestiaux chevaux,Champagne,,200,,2,Nombre,100,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Charleville,Sedan,Etats de l'Empereur,Exports,Biscuit,Champagne,,140,,100,Livres,1.4,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Charleville,Sedan,Bouillon,Exports,Beurre,Champagne,,208,,260,Livres,.8,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Charleville,Sedan,Bouillon,Exports,Bijouterie,Champagne,,380,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Charleville,Sedan,Evêchés,Exports,Bijouterie,Champagne,,1029,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Charleville,Sedan,Bouillon,Exports,Bonnetterie diverse,,,447,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Charleville,Sedan,L'Allemagne,Exports,Bonnetterie diverse,,,402,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Charleville,Sedan,Lorraine,Exports,Bonnetterie diverse,,,144,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
16,National toutes directions partenaires manquants,1789,Charleville,Sedan,Evêchés,Exports,Bonnetterie diverse,,,1089,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
17,National toutes directions partenaires manquants,1789,Charleville,Sedan,Clermontois,Exports,Bonnetterie diverse,,,658,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
18,National toutes directions partenaires manquants,1789,Charleville,Sedan,Hollande,Exports,Bonnetterie de soye,Lyonois,,385,,7,Livres,55,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
19,National toutes directions partenaires manquants,1789,Charleville,Sedan,Etats de l'Empereur,Exports,Bonnetterie de soye,Lyonois,,110,,2,Livres,55,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
20,National toutes directions partenaires manquants,1789,Charleville,Sedan,L'Allemagne,Exports,Bonnetterie de soye,Lyonois,,4235,,77,Livres,55,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
21,National toutes directions partenaires manquants,1789,Charleville,Sedan,L'Allemagne,Exports,Bonnetterie de soye,,,1017,,18.5,Livres,55,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,-.5,,,,,,,,,,
22,National toutes directions partenaires manquants,1789,Charleville,Sedan,Bouillon,Exports,Bonnetterie de coton,Etranger,,15120,,5040,Pièces,3,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,420 douzaines,0,,,,,,,,,,
23,National toutes directions partenaires manquants,1789,Charleville,Sedan,Clermontois,Exports,Bois d'Inde,,,227,,1129,Livres,.2,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,petite erreur,1.2,,,,,,,,,,
24,National toutes directions partenaires manquants,1789,Charleville,Sedan,Etats de l'Empereur,Exports,Bois d'Inde,,,184,,920,Livres,.2,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
25,National toutes directions partenaires manquants,1789,Charleville,Sedan,Lorraine,Exports,Boutons,,,430,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
26,National toutes directions partenaires manquants,1789,Charleville,Sedan,L'Allemagne,Exports,Boutons,,,360,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Charleville_Exports_1789.csv,AN F12 1666,3,,,,,Laura,,,0,,,,,,,,,,
