line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Acier,,,1000,,2000,Livres,0.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
2,National toutes directions partenaires manquants,1789,Amiens,Calais,Danemark,Imports,Acier,,,493,,986,Livres,0.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
3,National toutes directions partenaires manquants,1789,Amiens,Calais,Dunkerque,Imports,Amandes,,,1088,,1676,Livres,0.65,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,-1.4,,,,,,,,,
4,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Arbustes,,,1186,,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,,,,,,,,,,
5,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Ardoises,,,1518,,50600,nombre,0.03,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
6,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Baleine en fanon,,,13000,,5200,Livres,2.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Amiens,Calais,Dunkerque,Imports,Beurre,,,175,,250,Livres,0.7,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Amiens,Calais,Hollande,Imports,Beurre,,,182,,260,Livres,0.7,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Bêtes de somme ; chevaux,,,352200,,587,nombre,600,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
10,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Bierre,,,5200,,44.76,Muids,100,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,J'ai vérifié : tous les chiffres ont l'air bons GD,723.53,,,,,,,,,
11,National toutes directions partenaires manquants,1789,Amiens,Calais,Hollande,Imports,Bois certles,,,600,,1500,nombre,0.4,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
12,National toutes directions partenaires manquants,1789,Amiens,Calais,Danemark,Imports,Bois ; de sapin ; planches,,,64906,,64906,nombre,1,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
13,National toutes directions partenaires manquants,1789,Amiens,Calais,Danemark,Imports,Bois ; de sapin ; poutres,,,2010,,656,nombre,,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,,,,,,,,,,
14,National toutes directions partenaires manquants,1789,Amiens,Calais,Danemark,Imports,Bois ; de sapin ; poutrelles,,,1828,,3657,nombre,0.5,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,-0.5,,,,,,,,,
15,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Bonneterie ; de coton bas,,,208728,,4348.5,,48,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,0,,,,,,,,,
16,National toutes directions partenaires manquants,1789,Amiens,Calais,Angleterre,Imports,Bonneterie ; de fil bas,,,8760,,183.5,,48,sources/National toutes directions partenaires manquants/AN_F12_1667_Amiens_Imports_1789.csv,AN F12 1667,3,,,,,Nannini Elisabeth,,,-48,,,,,,,,,
