line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Bœuf,,,"60 000,00",,"300,00",Nombre,"200,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,,"60 000,00",,,,,,,,,
2,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Brebis,,,"324,00",,"54,00",Nombre,"6,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,,"324,00",,,,,,,,,
3,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Porc,,,"5 350,00",,"214,00",Nombre,"25,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,,"5 350,00",,,,,,,,,
4,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Vaches,,,"1 920,00",,"32,00",Nombre,"60,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,,"1 920,00",,,,,,,,,
5,National toutes directions partenaires manquants,1789,Châlons,Joinville,Danemark,Imports,Bêtes de sommes (chevaux),,,"62 000,00",,"155,00",Nombre,"400,0000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,,"62 000,00",,,,,,,,,
6,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Bière,,,"480,00",,"10,69",Muids,,sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,Quantité total (10 muids 192 pintes) / Pas de prix unitaire,,,,,,,,,,
7,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Bois à bruler,,,"518,00",,"37,00",Cordes,,sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,Pas de prix unitaire ,,,,,,,,,,
8,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Bois de construction,,,"328,00",,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,Pas de prix unitaire et quantité,,,,,,,,,,
9,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Bois de chêne en planches,,,"5 181,00",,"8 635,00",Toises,"0,6000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,,"5 181,00",,,,,,,,,
10,National toutes directions partenaires manquants,1789,Châlons,Joinville,Lorraine,Imports,Bois de sapin en planches,,,"1 424,00",,"3 660,00",Toises,"0,4000000",sources/National toutes directions partenaires manquants/AN_F12_1667_Chalons_Imports_1789.csv,AN F12 1667,2,,,,,Xavier Bidard,,,"1 424,00",,,,,,,,,
