line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
6641,Local,1758,Marseille,,Espagne,Exports,bours de coton,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6642,Local,1758,Marseille,,Espagne,Exports,bours de levant,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6643,Local,1758,Marseille,,Espagne,Exports,bours de soye,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6644,Local,1758,Marseille,,Espagne,Exports,bray sec,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6645,Local,1758,Marseille,,Espagne,Exports,bouteille de verre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6646,Local,1758,Marseille,,Espagne,Exports,brun rouge,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6647,Local,1758,Marseille,,Espagne,Exports,cacao,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6648,Local,1758,Marseille,,Espagne,Exports,caffé,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6649,Local,1758,Marseille,,Espagne,Exports,canefice,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6650,Local,1758,Marseille,,Espagne,Exports,canelle,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6651,Local,1758,Marseille,,Espagne,Exports,cantarides,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6652,Local,1758,Marseille,,Espagne,Exports,capots,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6653,Local,1758,Marseille,,Espagne,Exports,capres,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6654,Local,1758,Marseille,,Espagne,Exports,cardes a carder,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6655,Local,1758,Marseille,,Espagne,Exports,carreaux de briques,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6656,Local,1758,Marseille,,Espagne,Exports,cartes a joüer,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6657,Local,1758,Marseille,,Espagne,Exports,cendre gravelée,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6658,Local,1758,Marseille,,Espagne,Exports,cercles de bois,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6659,Local,1758,Marseille,,Espagne,Exports,ceruze,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6660,Local,1758,Marseille,,Espagne,Exports,chair salée,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6661,Local,1758,Marseille,,Espagne,Exports,chandelle,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6662,Local,1758,Marseille,,Espagne,Exports,Chamvres peigné,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6663,Local,1758,Marseille,,Espagne,Exports,chapeaux poil et laine,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6664,Local,1758,Marseille,,Espagne,Exports,Cheveux,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6665,Local,1758,Marseille,,Espagne,Exports,Chocolat,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6666,Local,1758,Marseille,,Espagne,Exports,cire blanche,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6667,Local,1758,Marseille,,Espagne,Exports,Cire jaune,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6668,Local,1758,Marseille,,Espagne,Exports,clous de fer,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6669,Local,1758,Marseille,,Espagne,Exports,Colle forte,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6670,Local,1758,Marseille,,Espagne,Exports,colle de poisson,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6671,Local,1758,Marseille,,Espagne,Exports,confitures,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6672,Local,1758,Marseille,,Espagne,Exports,corail,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6673,Local,1758,Marseille,,Espagne,Exports,corbeilles d’ozier,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6674,Local,1758,Marseille,,Espagne,Exports,cordages de chanvre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6675,Local,1758,Marseille,,Espagne,Exports,cordage de cerf rapé,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6676,Local,1758,Marseille,,Espagne,Exports,cotton filé,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6677,Local,1758,Marseille,,Espagne,Exports,Cotton en laine,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,2,,,,,,,,0,,,,,,,,,
6678,Local,1758,Marseille,,Espagne,Exports,couffes a boulanger,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6679,Local,1758,Marseille,,Espagne,Exports,couperose,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6680,Local,1758,Marseille,,Espagne,Exports,couteaux,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6681,Local,1758,Marseille,,Espagne,Exports,couvertures,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6682,Local,1758,Marseille,,Espagne,Exports,craye,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6683,Local,1758,Marseille,,Espagne,Exports,creme de tartre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6684,Local,1758,Marseille,,Espagne,Exports,cuirs de beuf en poil,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6685,Local,1758,Marseille,,Espagne,Exports,cuirs de beuf tannés,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6686,Local,1758,Marseille,,Espagne,Exports,cuivre tangoul,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6687,Local,1758,Marseille,,Espagne,Exports,cuirs tannées,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6688,Local,1758,Marseille,,Espagne,Exports,dattes,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6689,Local,1758,Marseille,,Espagne,Exports,dentelle du Puy,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6690,Local,1758,Marseille,,Espagne,Exports,dorure fine,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6691,Local,1758,Marseille,,Espagne,Exports,drap londrin,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6692,Local,1758,Marseille,,Espagne,Exports,draperie ordinaire,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6693,Local,1758,Marseille,,Espagne,Exports,draperie petite,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6694,Local,1758,Marseille,,Espagne,Exports,droguerie,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6695,Local,1758,Marseille,,Espagne,Exports,Eau forte,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6696,Local,1758,Marseille,,Espagne,Exports,eau de melice,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6697,Local,1758,Marseille,,Espagne,Exports,eau roze,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6698,Local,1758,Marseille,,Espagne,Exports,eau de la reine de Hongrie,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6699,Local,1758,Marseille,,Espagne,Exports,Eau de vie,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6700,Local,1758,Marseille,,Espagne,Exports,encens,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6701,Local,1758,Marseille,,Espagne,Exports,epicerie,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6702,Local,1758,Marseille,,Espagne,Exports,Eponge,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6703,Local,1758,Marseille,,Espagne,Exports,escayolles,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6704,Local,1758,Marseille,,Espagne,Exports,esprit de souffre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6705,Local,1758,Marseille,,Espagne,Exports,etain ouvré,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6706,Local,1758,Marseille,,Espagne,Exports,etoffe de soye,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6707,Local,1758,Marseille,,Espagne,Exports,extrais de Genievre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6708,Local,1758,Marseille,,Espagne,Exports,farine,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6709,Local,1758,Marseille,,Espagne,Exports,fayance,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6710,Local,1758,Marseille,,Espagne,Exports,fer en barres,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6711,Local,1758,Marseille,,Espagne,Exports,fer blanc,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6712,Local,1758,Marseille,,Espagne,Exports,fer vieux  ,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6713,Local,1758,Marseille,,Espagne,Exports,feves,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6714,Local,1758,Marseille,,Espagne,Exports,figues,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6715,Local,1758,Marseille,,Espagne,Exports,fil de chevre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6716,Local,1758,Marseille,,Espagne,Exports,fil a coudre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6717,Local,1758,Marseille,,Espagne,Exports,fil de fer,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6718,Local,1758,Marseille,,Espagne,Exports,filets d’esparts,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6719,Local,1758,Marseille,,Espagne,Exports,fleurs artificielles,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6720,Local,1758,Marseille,,Espagne,Exports,foin,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6721,Local,1758,Marseille,,Espagne,Exports,fromage,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6722,Local,1758,Marseille,,Espagne,Exports,fruit,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6723,Local,1758,Marseille,,Espagne,Exports,galles,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6724,Local,1758,Marseille,,Espagne,Exports,gans de peaux,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6725,Local,1758,Marseille,,Espagne,Exports,garance,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6726,Local,1758,Marseille,,Espagne,Exports,gaudron,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6727,Local,1758,Marseille,,Espagne,Exports,geroffle,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6728,Local,1758,Marseille,,Espagne,Exports,gingembre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6729,Local,1758,Marseille,,Espagne,Exports,gomme adragan,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6730,Local,1758,Marseille,,Espagne,Exports,gomme de Senegal,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6731,Local,1758,Marseille,,Espagne,Exports,gomme thurique,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6732,Local,1758,Marseille,,Espagne,Exports,grabeau de cire,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6733,Local,1758,Marseille,,Espagne,Exports,grabeau d’encens,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,3,,,,,,,,0,,,,,,,,,
6734,Local,1758,Marseille,,Espagne,Exports,grabeau de sené,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6735,Local,1758,Marseille,,Espagne,Exports,graine de jardin,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6736,Local,1758,Marseille,,Espagne,Exports,graine jaune,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6737,Local,1758,Marseille,,Espagne,Exports,Graine de moutarde,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6738,Local,1758,Marseille,,Espagne,Exports,huile de lin,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6739,Local,1758,Marseille,,Espagne,Exports,Huile de noix,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6740,Local,1758,Marseille,,Espagne,Exports,Huile d'ollive,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6741,Local,1758,Marseille,,Espagne,Exports,Huile de poisson,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6742,Local,1758,Marseille,,Espagne,Exports,jais,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6743,Local,1758,Marseille,,Espagne,Exports,jambon,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6744,Local,1758,Marseille,,Espagne,Exports,indienne,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6745,Local,1758,Marseille,,Espagne,Exports,jus de citron,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6746,Local,1758,Marseille,,Espagne,Exports,jus de reglisse,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6747,Local,1758,Marseille,,Espagne,Exports,lacque platte,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6748,Local,1758,Marseille,,Espagne,Exports,laine de chevron,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6749,Local,1758,Marseille,,Espagne,Exports,Laine Lavée,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6750,Local,1758,Marseille,,Espagne,Exports,Lard,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6751,Local,1758,Marseille,,Espagne,Exports,Legumes,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6752,Local,1758,Marseille,,Espagne,Exports,Librairie,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6753,Local,1758,Marseille,,Espagne,Exports,Lin peigne,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6754,Local,1758,Marseille,,Espagne,Exports,Liqueurs,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6755,Local,1758,Marseille,,Espagne,Exports,litarge,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6756,Local,1758,Marseille,,Espagne,Exports,Manne,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6757,Local,1758,Marseille,,Espagne,Exports,Marbre,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
6758,Local,1758,Marseille,,Espagne,Exports,matures,,,,,,,,Marseille --  1758 -- Exports -- CCI_Marseille_I_23,,4,,,,,,,,0,,,,,,,,,
