line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Tableau des quantités,1823,,,Monde,Imports,Chevaux ; entiers,,,548500,0,1097,en nombre,500,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,18000,,
2,Tableau des quantités,1823,,,Monde,Imports,Chevaux ; jumens,,,1968120,0,5467,en nombre,360,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,90205,,
3,Tableau des quantités,1823,,,Monde,Imports,Chevaux ; hongres,,,5625360,0,15626,en nombre,360,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,257829,,
4,Tableau des quantités,1823,,,Monde,Imports,Chevaux ; poulains,,,498120,0,4151,en nombre,120,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,22830,,
5,Tableau des quantités,1823,,,Monde,Imports,Mules et mulets ; adultes,,,155500,0,622,en nombre,250,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,10263,,
6,Tableau des quantités,1823,,,Monde,Imports,Mules et mulets ; n'ayant pas encore de dents d'adultes,,,21505,0,253,en nombre,85,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,1391,,
7,Tableau des quantités,1823,,,Monde,Imports,Anes et ânesses,,,17850,0,510,en nombre,35,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,140,,
8,Tableau des quantités,1823,,,Monde,Imports,"Moutons mérinos, et métis ; Beliers",,,6650,0,133,en nombre,50,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,146,,
9,Tableau des quantités,1823,,,Monde,Imports,"Moutons mérinos, et métis ; Brebis et moutons",,,1580705,0,45163,en nombre,35,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,59625,,
10,Tableau des quantités,1823,,,Monde,Imports,"Moutons mérinos, et métis ; Agneaux",,,4176,0,232,en nombre,18,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,28,,
11,Tableau des quantités,1823,,,Monde,Imports,"Moutons communs ; Beliers, brebis et moutons",,,1406540,0,70327,en nombre,20,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,386718,,
12,Tableau des quantités,1823,,,Monde,Imports,Moutons communs ; Agneaux,,,52130,0,5213,en nombre,10,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,1720,,
13,Tableau des quantités,1823,,,Monde,Imports,Boeufs ; gras et en chair,,,1233000,0,4110,en nombre,300,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,226050,,
14,Tableau des quantités,1823,,,Monde,Imports,Boeufs ; maigres,,,741780,0,4121,en nombre,180,sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,AN F12 251,27,,,,,Quentin Vidal,,,,,,,,,,113063,,
