source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Tableau des quantités,1822,,,Monde,Exports,Acide ; arsenieux,,,1995,0,,kg,"1,2",sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,5,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; benzoïque,,,0,0,,kg,0,sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,0,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; borique,,,3852,0,,kg,12,sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,1,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; citrique,,,288,0,,kg,9,sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,0,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; muriatique,,,3700,0,,kg,"0,12",sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,85,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; nitrique,,,48570,0,,kg,"1,8",sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,30,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; oxalique,,,21076,0,,kg,22,sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,21,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; phosphorique,,,44160,0,,kg,64,sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,2,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; succinique,,,0,0,,kg,0,sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,0,,
Tableau des quantités,1822,,,Monde,Exports,Acide ; sulfurique,,,193101,0,,kg,"0,5",sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,AN F12 251,16,,,,,,Quentin Vidal,,,,,,,,,93,,
