line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Out,1671,,Amiens et Soissons,,Imports,Acier,,,,0,19217,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
2,Out,1671,,Bayonne et Arzac,,Imports,Acier,,,,0,4850,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
3,Out,1671,,Bourges et Moulins,,Imports,Acier,,,,0,4562,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
4,Out,1671,,Caën par Mer,,Imports,Acier,,,,0,5060,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
5,Out,1671,,Caën par Terre,,Imports,Acier,,,,0,6987,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
6,Out,1671,,Chaalons et Troyes,,Imports,Acier,,,,0,29641,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
7,Out,1671,,Convoy de Bordeaux,,Imports,Acier,,,,0,15800,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
8,Out,1671,,Dijon et Chalons-sur_saone,,Imports,Acier,,,,0,6618,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
9,Out,1671,,La Rochelle,,Imports,Acier,,,,0,9725,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
10,Out,1671,,"Languedoc, Provence et Roussillon",,Imports,Acier,,,,0,4515,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
11,Out,1671,,"Lyon, Valence et Bresse",,Imports,Acier,,,,0,41572,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
12,Out,1671,,Mayne et Anjou,,Imports,Acier,,,,0,9049,livres,,sources/Out/AN_F12_1834A_Imports_1671.csv,AN F12 1834A,6,,,,,Jérémy Hervelin,,,,,,,,,,,,
