line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Out,1839,,,Alger,Exports,Acétates ; de plomb,,,66.3,,39,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
2,Out,1839,,,Angleterre,Exports,Acétates ; de plomb,,,51,,30,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
3,Out,1839,,,Autriche,Exports,Acétates ; de plomb,,,725.9,,427,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
4,Out,1839,,,Belgique,Exports,Acétates ; de plomb,,,27.2,,16,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
5,Out,1839,,,Deux-Siciles,Exports,Acétates ; de plomb,,,16714.4,,9832,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
6,Out,1839,,,Egypte,Exports,Acétates ; de plomb,,,445.4,,262,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
7,Out,1839,,,Espagne,Exports,Acétates ; de plomb,,,1536.8,,904,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
8,Out,1839,,,Etats Sardes,Exports,Acétates ; de plomb,,,20937.2,,12316,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
9,Out,1839,,,Etats romains,Exports,Acétates ; de plomb,,,215.9,,127,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
10,Out,1839,,,Etats-Unis,Exports,Acétates ; de plomb,,,34,,20,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
11,Out,1839,,,Martinique,Exports,Acétates ; de plomb,,,51,,30,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
12,Out,1839,,,Pérou,Exports,Acétates ; de plomb,,,86.7,,51,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
13,Out,1839,,,Suisse,Exports,Acétates ; de plomb,,,5842.9,,3437,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
14,Out,1839,,,Suède,Exports,Acétates ; de plomb,,,132.6,,78,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
15,Out,1839,,,Toscane,Exports,Acétates ; de plomb,,,5011.6,,2948,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
16,Out,1839,,,Villes anséatiques,Exports,Acétates ; de plomb,,,51,,30,Kilo,1.7,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,375,51930,,,,Pierre Holegien,,,,,,,,,,,,,
17,Out,1839,,,Alger,Exports,Aloès,,,286,,130,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
18,Out,1839,,,Angleterre,Exports,Aloès,,,110,,50,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
19,Out,1839,,,Deux-Siciles,Exports,Aloès,,,657.8,,299,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
20,Out,1839,,,Espagne,Exports,Aloès,,,976.8,,444,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
21,Out,1839,,,Etats Sardes,Exports,Aloès,,,79.2,,36,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
22,Out,1839,,,Etats romains,Exports,Aloès,,,325.6,,148,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
23,Out,1839,,,Martinique,Exports,Aloès,,,114.4,,52,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
24,Out,1839,,,Suisse,Exports,Aloès,,,1918.4,,872,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
25,Out,1839,,,Toscane,Exports,Aloès,,,376.2,,171,Kilo,2.2,sources/Out/Tableau_General_1839_Exports_1839.csv,Tableau Général 1839,323,5304,,,,Pierre Holegien,,,,,,,,,,,,,
