line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Out,1734,Nantes,,Hollande,Imports,Acier,,,,,449.5,baril,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
2,Out,1734,Nantes,,Suede,Imports,Acier,,,,,414,baril,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
3,Out,1734,Nantes,,Hambourg,Imports,Acier,,,,,80,baril,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
4,Out,1734,Nantes,,Norvège,Imports,Acier,,,,,3,baril,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
5,Out,1734,Nantes,,Göteborg,Imports,Acier,,,,,189,baril,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
6,Out,1734,Nantes,,Göteborg,Imports,Acier,,,,,360,baril,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
7,Out,1734,Nantes,,Hambourg,Imports,Acier en bottes pour la Compagnie des Indes,,,,,4860,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,Pour la Compagnie des Indes,,,,,,,,,,
8,Out,1734,Nantes,,Hollande,Imports,Ancre de fer,,,,,43,en nombre,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
9,Out,1734,Nantes,,Hollande,Imports,Ancre de fer,,,,,84,en nombre,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,Pesant 63248 livres,,,,,,,,,,
10,Out,1734,Nantes,,Norvège,Imports,Avirons de chesne,,,,,55,en nombre,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
11,Out,1734,Nantes,,Espagne,Imports,Avirons de sapin,,,,,163,traques,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,"135 traques, 3 avirons a la traque",,,,,,,,,,
12,Out,1734,Nantes,,Espagne,Imports,Avirons,,,,,116,traques,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
13,Out,1734,Nantes,,Irlande,Imports,Arbre,,,,,60,pieds,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
14,Out,1734,Nantes,,Göteborg,Imports,Arrosoir de terre,,,,,456,en nombre,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
15,Out,1734,Nantes,,Hollande,Imports,Armoire de sapin,,,,,1,en nombre,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
16,Out,1734,Nantes,,Hollande,Imports,Asperges ; plants,,,,,200,en nombre,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
17,Out,1734,Nantes,,Göteborg,Imports,Alun,,,,,840,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
18,Out,1734,Nantes,,Hambourg,Imports,Amidon,,,,,52864,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
19,Out,1734,Nantes,,Hollande,Imports,Amidon,,,,,53421,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
20,Out,1734,Nantes,,Espagne,Imports,Amidon,,,,,2800,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
21,Out,1734,Nantes,,Angleterre,Imports,Drogueries et épiceries,,,,,295,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
22,Out,1734,Nantes,,Hollande,Imports,Aloes,,,,,100,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
23,Out,1734,Nantes,,Hollande,Imports,Anis,,,,,62,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,,,,,,,,,,
24,Out,1734,Nantes,,Hollande,Imports,Antimoine verd,,,,,50,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
25,Out,1734,Nantes,,Hollande,Imports,Arsenic,,,,,428,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
26,Out,1734,Nantes,,Hambourg,Imports,Azur,,,,,25970,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
27,Out,1734,Nantes,,Hollande,Imports,Azur,,,,,7798,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
28,Out,1734,Nantes,,Hollande,Imports,Baleine taillée,,,,,1056,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
29,Out,1734,Nantes,,Hollande,Imports,Baleine en fanon,,,,,2431,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
30,Out,1734,Nantes,,Espagne,Imports,Balles de jonc,,,,,600,douzaines,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
31,Out,1734,Nantes,,Espagne,Imports,Balles de palme,,,,,670,douzaines,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
32,Out,1734,Nantes,,Hambourg,Imports,Bacquet a jeter l'eau,,,,,40,barriques,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
33,Out,1734,Nantes,,Hollande,Imports,Barbançons de terre de Grés,,,,,286,livres,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
34,Out,1734,Nantes,,Espagne,Imports,Barbe de baleine,,,,,832.5,tonneux,,sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,AD44 C706,2,,,,,Torsten,,,,,,,,,,,,
