source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Out,1828,,,,Imports,Aloes,,,12960,,5891,Kilo,2.2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,218,51,12960,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Baumes ; Benjoin,,,2763,,921,Kilo,3,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,216,52,2763,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Baumes ; Copahu,,,22084,,11042,Kilo,2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,216,53,22084,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,"Baumes ; Storax préparé, liquide",,,4806,,3004,Kilo,1.6,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,216,54,4806,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Camphre brut,,,74104,,18526,Kilo,4,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,218,55,74104,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Camphre raffiné,,,15776,,1856,Kilo,8.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,220,56,15776,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Cantharides,,,51810,,5181,Kilo,10,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,172,57,51810,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Castoreum,,,100560,,1257,Kilo,80,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,174,58,100560,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Cornes de cerf ; Râpures,,,4021,,5744,Kilo,0.7,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,176,59,4021,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Cornes de cerf ; en morceaux,,,416,,594,Kilo,0.7,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,176,60,416,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Ecorces ; autres,,,881,,1101,Kilo,0.8,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,228,61,881,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Ecorces ; de Quinquina,,,1386640,,173330,Kilo,8,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,228,62,1386640,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,"Ecorces ; de citrons, d'oranges et de leurs variétés",,,10418,,20835,Kilo,0.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,228,63,10418,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Eponges ; communes,,,353910,,70782,Kilo,5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,174,64,353910,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Eponges ; fines,,,143072,,8942,Kilo,16,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,174,65,143072,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Feuilles ; Autres,,,524,,524,Kilo,1,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,230,66,524,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Feuilles ; d'oranger,,,37062,,37062,Kilo,1,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,230,67,37062,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Feuilles ; de Séné,,,126165,,36047,Kilo,3.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,230,68,126165,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fleurs ; Autres,,,3569,,3569,Kilo,1,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,230,69,3569,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fleurs ; de Lavande et d'oranger,,,183466,,91733,Kilo,2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,230,70,183466,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Autres,,,33821,,33821,Kilo,1,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,234,71,33821,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Badiane ou Anis étoilé de la Chine,,,10372,,5186,Kilo,2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,232,72,10372,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Barbotine,,,1742,,5808,Kilo,0.3,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,234,73,1742,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Casse sans apprêt,,,59766,,39844,Kilo,1.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,232,74,59766,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Follicules de séné,,,39575,,14134,Kilo,2.8,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,234,75,39575,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Graine de moutarde,,,40033,,80065,Kilo,0.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,232,76,40033,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Tamarins ; confits dans le sucre,,,1399,,933,Kilo,1.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,232,77,1399,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Fruits ; Tamarins ; en gousses,,,3494,,7764,Kilo,0.45,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,232,78,3494,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Herbes ; Absinthe,,,1148,,2295,Kilo,0.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,228,79,1148,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Herbes ; Autres,,,2693,,5385,Kilo,0.5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,228,80,2693,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Ipécacuana,,,15275,,1175,Kilo,13,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,224,81,15275,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Iris de Florence,,,25366,,14092,Kilo,1.8,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,226,82,25366,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Jalap,,,182384,,56995,Kilo,3.2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,226,83,182384,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Jus de réglisse,,,372539,,372539,Kilo,1,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,220,84,372539,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Lichens médicinaux,,,1389,,4630,Kilo,0.3,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,234,85,1389,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Manne,,,103401,,57445,Kilo,1.8,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,220,86,103401,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Médicaments composés (Eaux distillées sans alcool),,,10405,,2081,Kilo,5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,330,87,10405,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Opium,,,475520,,14860,Kilo,32,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,218,88,475520,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Racines ; autres,,,112203,,37401,Kilo,3,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,226,89,112203,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Rhubarbe,,,25365,,5073,Kilo,5,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,224,90,25365,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Réglisse,,,100240,,222755,Kilo,0.45,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,226,91,100240,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Résines ; Scammonée,,,21480,,537,Kilo,40,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,214,92,21480,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Résines ; Térébenthine ; compacte,,,822,,4108,Kilo,0.2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,214,93,822,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Résines ; Térébenthine ; essence,,,409,,681,Kilo,0.6,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,214,94,409,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Résines ; Térébenthine liquide,,,5486,,36571,Kilo,0.15,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,212,95,5486,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Salesepareille,,,271215,,90405,Kilo,3,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,226,96,271215,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Sangsues,,,809457,,26981900,pièce,0.03,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,172,97,809457,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Sels ammoniacaux ; bruts ou en poudre,,,8834,,2938,Kilo,3.2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,308,98,8834,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,Sels ammoniacaux ; raffinés,,,0,,0,Kilo,3.2,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,308,99,0,,,,Pierre Holegien,,,,,,,,,,,
Out,1828,,,,Imports,"Sels, sulfates ; de magnésie",,,8294,,13824,Kilo,0.6,sources/Out/Tableau_decennal_Imports_1828.csv,Tableau décennal,310,100,8294,,,,Pierre Holegien,,,,,,,,,,,
