line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Out,Janvier 1714,Rennes,,Angleterre,Exports,Beure de Bretagne,,,,,400,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
2,Out,Janvier 1714,Rennes,,Angleterre,Exports,Barils vides,,,,,230,Barils,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
3,Out,Janvier 1714,Rennes,,Angleterre,Exports,Chataigne,,,,,500,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
4,Out,Janvier 1714,Rennes,,Angleterre,Exports,Cuivre ouvré,,,,,100,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
5,Out,Janvier 1714,Rennes,,Angleterre,Exports,Eau de vie,,,,,2,Tonneaux,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
6,Out,Janvier 1714,Rennes,,Angleterre,Exports,Grelin,,,,,1,Nombres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
7,Out,Janvier 1714,Rennes,,Angleterre,Exports,Huitres a la daube,,,,,100,Barils,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
8,Out,Janvier 1714,Rennes,,Angleterre,Exports,Miel,,,,,1900,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
9,Out,Janvier 1714,Rennes,,Angleterre,Exports,Merceries,,,,,30,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,1,,,,,Anthony Rebours,,,0,,,,,,,,,
10,Out,Janvier 1714,Rennes,,Angleterre,Exports,Plumes a lit,,,,,100,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
11,Out,Janvier 1714,Rennes,,Angleterre,Exports,Raisin,,,,,1350,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
12,Out,Janvier 1714,Rennes,,Angleterre,Exports,Sel,,,,,10,Tonneaux,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
13,Out,Janvier 1714,Rennes,,Angleterre,Exports,Savon,,,,,1315,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
14,Out,Janvier 1714,Rennes,,Angleterre,Exports,Tabac,,,,,4920,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
15,Out,Janvier 1714,Rennes,,Angleterre,Exports,Toiles de halle,,,,,4750,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
16,Out,Janvier 1714,Rennes,,Angleterre,Exports,Toiles de pontivi,,,,,100,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
17,Out,Janvier 1714,Rennes,,Angleterre,Exports,Toiles de leon,,,,,11000,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
18,Out,Janvier 1714,Rennes,,Angleterre,Exports,Toiles a voile,,,,,600,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
19,Out,Janvier 1714,Rennes,,Angleterre,Exports,Vin d'Espagne,,,,,1.5,Bariques,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
20,Out,Janvier 1714,Rennes,,Angleterre,Exports,Vin,,,,,11,Tonneaux,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
21,Out,Janvier 1714,Rennes,,Angleterre,Exports,Vinaigre,,,,,1,Tonneaux,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
22,Out,Janvier 1714,Rennes,,Angleterre,Exports,Voile de vaisseaux,,,,,4,Nombres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
23,Out,Janvier 1714,Rennes,,Hollande,Exports,Miel,,,,,22500,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
24,Out,Janvier 1714,Rennes,,Espagne,Exports,Cartes a jouer,,,1000,,100,Grosses,10,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
25,Out,Janvier 1714,Rennes,,Espagne,Exports,Etamine,,,,,400,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
26,Out,Janvier 1714,Rennes,,Espagne,Exports,Merceries,,,,,200,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
27,Out,Janvier 1714,Rennes,,Espagne,Exports,Soie a coudre,,,,,748,Livres,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
28,Out,Janvier 1714,Rennes,,Espagne,Exports,Toiles bretagne,,,,,125000,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
29,Out,Janvier 1714,Rennes,,Espagne,Exports,Toiles bretagne,,,121065,,5765,Pièces,21,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
30,Out,Janvier 1714,Rennes,,Espagne,Exports,Toiles navales,,,,,5300,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
31,Out,Janvier 1714,Rennes,,Espagne,Exports,Toiles roscoune,,,,,182500,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
32,Out,Janvier 1714,Rennes,,Espagne,Exports,Toiles écruës,,,,,800,Aunes,0,sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,AD44 C706,2,,,,,Anthony Rebours,,,0,,,,,,,,,
