line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Out,1723,Marseille,,Constantinople,Imports,,,,940334,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,9 batiments,-940334,,,,,,,,,,
1,Out,1720,Marseille,,Constantinople,Imports,,,,3753360,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,10 batiments,-3753360,,,,,,,,,,
2,Out,1720,Marseille,,Smirne,Imports,,,,2354957,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,21 batiments,-2354957,,,,,,,,,,
2,Out,1723,Marseille,,Smirne,Imports,,,,1428642,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,13 batiments,-1428642,,,,,,,,,,
3,Out,1720,Marseille,,Alexandrette,Imports,,,,2448630,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,7 batiments,-2448630,,,,,,,,,,
3,Out,1723,Marseille,,Alexandrette,Imports,,,,1386514,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,9 batiments,-1386514,,,,,,,,,,
4,Out,1720,Marseille,,Seydes,Imports,,,,2475052,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,21 batiments,-2475052,,,,,,,,,,
4,Out,1723,Marseille,,Seydes,Imports,,,,1144044,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,16 batiments,-1144044,,,,,,,,,,
5,Out,1723,Marseille,,Tripoly de Syrie,Imports,,,,780724,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,4 batiments,-780724,,,,,,,,,,
5,Out,1720,Marseille,,Tripoly de Syrie,Imports,,,,578760,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,1 batiment,-578760,,,,,,,,,,
6,Out,1723,Marseille,,Chypres,Imports,,,,312309,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,1 batiment,-312309,,,,,,,,,,
6,Out,1720,Marseille,,Chypres,Imports,,,,415987,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,1 batiment,-415987,,,,,,,,,,
7,Out,1723,Marseille,,Egypte,Imports,,,,2329014,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,14 batiments,-2329014,,,,,,,,,,
7,Out,1720,Marseille,,Egypte,Imports,,,,2659324,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,9 batiments,-2659324,,,,,,,,,,
8,Out,1723,Marseille,,Salonique,Imports,,,,316301,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,6 batiments,-316301,,,,,,,,,,
8,Out,1720,Marseille,,Salonique,Imports,,,,598319,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,11 batiments,-598319,,,,,,,,,,
9,Out,1723,Marseille,,Archypel,Imports,,,,1646100,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,62 batiments,-1646100,,,,,,,,,,
9,Out,1720,Marseille,,Archypel,Imports,,,,1992903,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,66 batiments,-1992903,,,,,,,,,,
10,Out,1720,Marseille,,Morée,Imports,,,,375989,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,12 batiments,-375989,,,,,,,,,,
10,Out,1723,Marseille,,Morée,Imports,,,,446881,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,17 batiments,-446881,,,,,,,,,,
11,Out,1723,Marseille,,Candie,Imports,,,,779782,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,1,,,,,Anthony Rebours,,21 batiments,-779782,,,,,,,,,,
11,Out,1720,Marseille,,Candie,Imports,,,,797572,,,,,sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,2,,,,,Anthony Rebours,,30 batiments,-797572,,,,,,,,,,
