line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Out,1734,Nantes,,Espagne,Exports,Agremens de soye,Paris,,,,10,onces,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
2,Out,1734,Nantes,,Angleterre,Exports,Amendes en coques,Marseille,,,,200,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
3,Out,1734,Nantes,,Angleterre,Exports,Amidon,Croisic,,,,120,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
4,Out,1734,Nantes,,Bruges,Exports,Anisette,Nantes,,,,6,veltes,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
5,Out,1734,Nantes,,Hambourg,Exports,Arbre chataigner,Orleans,,,,15,pieds,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
6,Out,1734,Nantes,,Irlande,Exports,Arbre chataigner,Orleans,,,,400,pieds,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
7,Out,1734,Nantes,,Hollande,Exports,Arbre chataigner,Orleans,,,,102,pieds,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
8,Out,1734,Nantes,,Suede,Exports,Arbre chataigner,Orleans,,,,20,pieds,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
9,Out,1734,Nantes,,Bruges,Exports,Arbrisseaux,Orleans,,,,24,pieds,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
10,Out,1734,Nantes,,Espagne,Exports,Avirons,Hollande,,,,3,traque,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
11,Out,1734,Nantes,,Espagne,Exports,Balance et poids de Cuivre,Nantes,,,,120,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
12,Out,1734,Nantes,,Espagne,Exports,Bas de cotton,Nantes,,,,35,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
13,Out,1734,Nantes,,Espagne,Exports,Bas de fil,Bretagne,,,,6,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
14,Out,1734,Nantes,,Irlande,Exports,Bas de fil,Bretagne,,,,3,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
15,Out,1734,Nantes,,Norwegue,Exports,Bas de laine,Bretagne,,,,6,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
16,Out,1734,Nantes,,Espagne,Exports,Bas de laine,Bretagne,,,,80,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
17,Out,1734,Nantes,,Portugal,Exports,Bas de laine,Bretagne,,,,700,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
18,Out,1734,Nantes,,Espagne,Exports,Bas de soye,Paris,,,,2,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
19,Out,1734,Nantes,,Irlande,Exports,Bas de soye,Paris,,,,2,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
20,Out,1734,Nantes,,Espagne,Exports,Basse de violle,Paris,,,,1,en nombre,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
21,Out,1734,Nantes,,Hollande,Exports,Bazin sec fil,Nantes,,,,80,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
22,Out,1734,Nantes,,Espagne,Exports,Beure,Nantes,,,,490,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
23,Out,1734,Nantes,,Espagne,Exports,Beure,Nantes,,,,70,livres,0,sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,AD44 C706,1,,,,,Torsten,,,0,,,,,,,,,
