line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
251,Out,1832,,,,Imports,Aloes,,,28932,,13151,Kilo,2.2,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,218,28932,,,,Pierre Holegien,,,,,,,,,,,,,
252,Out,1832,,,,Imports,Baumes ; Benjoin,,,54858,,18286,Kilo,3,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,216,54858,,,,Pierre Holegien,,,,,,,,,,,,,
253,Out,1832,,,,Imports,Baumes ; Copahu,,,47150,,23575,Kilo,2,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,216,47150,,,,Pierre Holegien,,,,,,,,,,,,,
254,Out,1832,,,,Imports,"Baumes ; Storax préparé, liquide",,,0,,,Kilo,1.6,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,216,0,,,,Pierre Holegien,,,,,,,,,,,,,
255,Out,1832,,,,Imports,Camphre brut,,,65112,,16278,Kilo,4,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,218,65112,,,,Pierre Holegien,,,,,,,,,,,,,
256,Out,1832,,,,Imports,Camphre raffiné,,,361173,,42491,Kilo,8.5,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,220,361173,,,,Pierre Holegien,,,,,,,,,,,,,
257,Out,1832,,,,Imports,Cantharides,,,84620,,8462,Kilo,10,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,172,84620,,,,Pierre Holegien,,,,,,,,,,,,,
258,Out,1832,,,,Imports,Castoreum,,,16560,,207,Kilo,80,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,174,16560,,,,Pierre Holegien,,,,,,,,,,,,,
259,Out,1832,,,,Imports,Cornes de cerf ; Râpures,,,474,,677,Kilo,.7,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,176,474,,,,Pierre Holegien,,,,,,,,,,,,,
260,Out,1832,,,,Imports,Cornes de cerf ; en morceaux,,,401,,573,Kilo,.7,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,176,401,,,,Pierre Holegien,,,,,,,,,,,,,
261,Out,1832,,,,Imports,Ecorces ; autres,,,952,,1190,Kilo,.8,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,228,952,,,,Pierre Holegien,,,,,,,,,,,,,
262,Out,1832,,,,Imports,Ecorces ; de Quinquina,,,787504,,98438,Kilo,8,sources/Out/Tableau_decennal_Imports_1832.csv,Tableau décennal,228,787504,,,,Pierre Holegien,,,,,,,,,,,,,
