line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1785,,,Russie,Imports,Articles de manufacture étrangères en toile à voile,,,98000,,103000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
3,National partenaires manquants,1785,,,Russie,Imports,Chanvre,,,2617000,,7404000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
4,National partenaires manquants,1785,,,Russie,Imports,Fer en barres,,,416000,,2611000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
5,National partenaires manquants,1785,,,Russie,Imports,Lin divers,,,797000,,1164000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
6,National partenaires manquants,1785,,,Russie,Imports,Cire jaune,,,25000,,16000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
7,National partenaires manquants,1785,,,Russie,Imports,Cuirs divers,,,54000,,3527,nombre,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
8,National partenaires manquants,1785,,,Russie,Imports,Graines de lin,,,166000,,831000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
10,National partenaires manquants,1785,,,Russie,Imports,Suif en pain,,,553000,,1068000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
11,National partenaires manquants,1785,,,Russie,Imports,Chandelles,,,74000,,113000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
12,National partenaires manquants,1785,,,Russie,Imports,Bled froment,,,239000,,1907000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
13,National partenaires manquants,1785,,,Russie,Imports,Bled seigle,,,60000,,675000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
14,National partenaires manquants,1785,,,Russie,Imports,Bled avoine,,,173000,,2222000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Imports_1785.csv,AN F12 1835 (pièce 37),3,,,,,Paul Chevret,,,,,,,,,,,,
