line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_value,absurd_quantity,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1787,,,Espagne,Imports,Acier,,,480,0,1200,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
2,National partenaires manquants,1787,,,Gènes,Imports,Acier,,,4452,0,18545,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
3,National partenaires manquants,1787,,,Toscane,Imports,Acier,,,25233,0,105138,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
4,National partenaires manquants,1787,,,Angleterre,Imports,Acier,,,34929,0,,,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
5,National partenaires manquants,1787,,,Hollande,Imports,Acier,,,541698,0,1400000,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
6,National partenaires manquants,1787,,,Villes hanséatiques,Imports,Acier,,,13281,0,38699,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
7,National partenaires manquants,1787,,,Empereur,Imports,Acier,,,28720,0,79342,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
8,National partenaires manquants,1787,,,Pologne,Imports,Acier,,,59660,0,121778,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
9,National partenaires manquants,1787,,,Suisse,Imports,Acier,,,6528,0,19870,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
10,National partenaires manquants,1787,,,Suède,Imports,Acier,,,158444,0,476318,livres,,sources/National partenaires manquants/AN_F12_250_Imports_1787.csv,AN F12 250,5,873425,,,,Fatima Zahra,,,,,,,,,,,,,
