line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
16,National partenaires manquants,1785,,,Russie,Exports,Amandes,,,51000,,77000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
18,National partenaires manquants,1785,,,Russie,Exports,Draps divers,,,94000,,5440,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
19,National partenaires manquants,1785,,,Russie,Exports,Etoffes de soie,,,35000,,520,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
20,National partenaires manquants,1785,,,Russie,Exports,Gaze de soie,,,19000,,440,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
21,National partenaires manquants,1785,,,Russie,Exports,Papiers divers,,,33000,,33000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
23,National partenaires manquants,1785,,,Russie,Exports,Eaux et huiles spiritueuses,,,49000,,76000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
24,National partenaires manquants,1785,,,Russie,Exports,Gants de peaux,,,14000,,1400,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
26,National partenaires manquants,1785,,,Russie,Exports,Mercerie,,,36000,,18000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
30,National partenaires manquants,1785,,,Russie,Exports,Tabac rapé,,,33000,,11000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
31,National partenaires manquants,1785,,,Russie,Exports,Eaux de vie,,,609000,,4009.2671,muids,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
33,National partenaires manquants,1785,,,Russie,Exports,Sel,,,117000,,19000000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
35,National partenaires manquants,1785,,,Russie,Exports,Caffé,,,577000,,682000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
36,National partenaires manquants,1785,,,Russie,Exports,Indigo,,,135000,,12900,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
37,National partenaires manquants,1785,,,Russie,Exports,Sucre,,,1975000,,3200000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Russie_Exports_1785.csv,AN F12 1835,3,,,,,Paul CHEVRET,,,,,,,,,,,,
