line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National partenaires manquants,1788,,,La Chine,Import,Bambous et joncs,,,10477,0,5426,en nombre,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
2,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Bois divers,,,15046,0,289427,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
3,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Caffé Bourbon,,,4764364,0,3811491,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
4,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Caffé Moka,,,6592,0,2637,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
5,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Canelle,,,2138,0,611,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
6,National partenaires manquants,1788,,,La Chine,Import,Canelle,,,7875,0,2250,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
7,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Coton divers,,,810139,0,538285,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
8,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Coton divers,,,2865,0,286,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
9,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Cuirs de boeuf secs,,,2040,0,170,en nombre,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
10,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Ecaille,,,5088,0,636,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
11,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Etoffes des Indes et soyeries,,,4185,0,76,pièces,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
12,National partenaires manquants,1788,,,La Chine,Import,Etoffes des Indes et soyeries,,,32960,0,459,pièces,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
13,National partenaires manquants,1788,,,La Chine,Import,Eventails,,,10815,0,21630,en nombre,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
14,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Gomme,,,280,0,20,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
15,National partenaires manquants,1788,,,La Chine,Import,Gomme,,,8,0,4,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
16,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Indigo,,,29000,0,2900,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
17,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Indigo,,,24190,0,2419,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
18,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Linges de corps et de table ,,,23518,1,108,pièces,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
19,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Linges de corps et de table ,,,,2,2203,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
20,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Morphil ou dent d’éléphant ,,,1888,0,472,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
21,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Mouchoirs divers,,,317074,0,10108,pièces,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
22,National partenaires manquants,1788,,,La Chine,Import,Mouchoirs divers,,,36,0,1,pièces,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
23,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Mousseline diverse,,,877510,0,10760,pièces,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
24,National partenaires manquants,1788,,,Isle de France et de Bourbon,Import,Poivre,,,4826,0,2463,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
25,National partenaires manquants,1788,,,Les Etats de l’Inde,Import,Poivre,,,53375,0,27650,livres,,sources/National partenaires manquants/ANOM_Col_F_2B_13_partner_Indes_Imports_1788.csv,ANOM Col F 2B 13 (tableau 31),2,,,,,Paul Chagnaud,,,,,,,,,,,,
