line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1772,,,Angleterre,Exports,Acier,,,7770,0,22200,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,55593,,,,Muhammed Shahban,,,,,,,,,,,,
2,Objet Général,1772,,,Espagne,Exports,Acier,,,2180,0,6230,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,55593,,,,Muhammed Shahban,,,,,,,,,,,,
3,Objet Général,1772,,,Levant,Exports,Acier,,,4400,0,12575,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,55593,,,,Muhammed Shahban,,,,,,,,,,,,
4,Objet Général,1772,,,Isles,Exports,Acier,,,7028,0,16144,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,55593,,,,Muhammed Shahban,,,,,,,,,,,,
5,Objet Général,1772,,,Guinee,Exports,Acier,,,13935,0,23225,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,55593,,,,Muhammed Shahban,,,,,,,,,,,,
6,Objet Général,1772,,,Indes,Exports,Acier,,,20280,0,67600,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,55593,,,,Muhammed Shahban,,,,,,,,,,,,
7,Objet Général,1772,,,Isles,Exports,Acors demontés,,,6400,0,16,en nombre,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,6400,,,,Muhammed Shahban,,No value given here,,,,,,,,,,
8,Objet Général,1772,,,Allemagne,Exports,Agneaux,,,6659,0,1115,en nombre,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,6659,,,,Muhammed Shahban,,,,,,,,,,,,
10,Objet Général,1772,,,Flandre,Exports,Agréments,,,1909,0,38,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,3909,,,,Muhammed Shahban,,,,,,,,,,,,
11,Objet Général,1772,,,Isles,Exports,Agréments,,,2000,0,50,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,3909,,,,Muhammed Shahban,,,,,,,,,,,,
12,Objet Général,1772,,,Espagne,Exports,Aiguilles,,,1930,0,326,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,1930,,,,Muhammed Shahban,,,,,,,,,,,,
13,Objet Général,1772,,,Espagne,Exports,Alun,,,1724,0,8620,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,29352,,,,Muhammed Shahban,,,,,,,,,,,,
14,Objet Général,1772,,,Italie,Exports,Alun,,,1561,0,7805,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,29352,,,,Muhammed Shahban,,,,,,,,,,,,
15,Objet Général,1772,,,Naples,Exports,Alun,,,2555,0,12775,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,29352,,,,Muhammed Shahban,,,,,,,,,,,,
16,Objet Général,1772,,,Genes,Exports,Alun,,,1896,0,9480,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,29352,,,,Muhammed Shahban,,,,,,,,,,,,
17,Objet Général,1772,,,Levant,Exports,Alun,,,20048,0,100240,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,29352,,,,Muhammed Shahban,,,,,,,,,,,,
18,Objet Général,1772,,,Savoye,Exports,Alun,,,1568,0,7840,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",7,29352,,,,Muhammed Shahban,,,,,,,,,,,,
19,Objet Général,1772,,,Allemagne,Exports,Amandes,,,1326,0,2441,livres,,sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,"BM Rouen, Fonds Montbret, 849",8,346542,,,,Muhammed Shahban,,,,,,,,,,,,
