line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1761,,,Allemagne,Imports,Acier,,,31309.1,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
2,Objet Général,1761,,,Danemark,Imports,Acier,,,6185,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
3,Objet Général,1761,,,Espagne,Imports,Acier,,,43.799999,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
4,Objet Général,1761,,,Flandre,Imports,Acier,,,973,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
5,Objet Général,1761,,,Geneve,Imports,Acier,,,33,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
6,Objet Général,1761,,,Hollande,Imports,Acier,,,88358.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
7,Objet Général,1761,,,Italie,Imports,Acier,,,3500,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
8,Objet Général,1761,,,Genes,Imports,Acier,,,9128,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
9,Objet Général,1761,,,Nord,Imports,Acier,,,14158.1,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
10,Objet Général,1761,,,Savoye,Imports,Acier,,,27.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
11,Objet Général,1761,,,Suede,Imports,Acier,,,71220.797,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
12,Objet Général,1761,,,Suisse,Imports,Acier,,,2502,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,227438.6,,,,Saadia Mai,,,,,,,,,,,,
13,Objet Général,1761,,,Hollande,Imports,Agaric,,,826,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,0,,,,Saadia Mai,,,,,,,,,,,,
14,Objet Général,1761,,,Genes,Imports,Ajamier,,,1350,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,167661,,,,Saadia Mai,,,,,,,,,,,,
15,Objet Général,1761,,,Levant,Imports,Ajamier,,,166311,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",2,167661,,,,Saadia Mai,,,,,,,,,,,,
16,Objet Général,1761,,,Hollande,Imports,Aigre de vitriol,,,8900.5996,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,,
17,Objet Général,1761,,,Allemagne,Imports,Aiguilles,,,348410,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,376956,,,,Saadia Mai,,,,,,,,,,,,
18,Objet Général,1761,,,Flandre,Imports,Aiguilles,,,25150,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,376956,,,,Saadia Mai,,,,,,,,,,,,
19,Objet Général,1761,,,Hollande,Imports,Aiguilles,,,3141,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,376956,,,,Saadia Mai,,,,,,,,,,,,
20,Objet Général,1761,,,Savoye,Imports,Aiguilles,,,255,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,376956,,,,Saadia Mai,,,,,,,,,,,,
21,Objet Général,1761,,,Espagne,Imports,Ails,,,4465.7998,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,5512.8,,,,Saadia Mai,,,,,,,,,,,,
22,Objet Général,1761,,,Italie,Imports,Ails,,,7,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,5512.8,,,,Saadia Mai,,,,,,,,,,,,
23,Objet Général,1761,,,Genes,Imports,Ails,,,1040,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,5512.8,,,,Saadia Mai,,,,,,,,,,,,
24,Objet Général,1761,,,Hollande,Imports,Alaisnes,,,180,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,,
25,Objet Général,1761,,,Levant,Imports,Alaya,,,1040,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,,
26,Objet Général,1761,,,Hollande,Imports,Aloës,,,4265.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,5045.5,,,,Saadia Mai,,,,,,,,,,,,
27,Objet Général,1761,,,Levant,Imports,Aloës,,,780,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,5045.5,,,,Saadia Mai,,,,,,,,,,,,
28,Objet Général,1761,,,Espagne,Imports,Alpargatte,,,15.6,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,,
29,Objet Général,1761,,,Hollande,Imports,Alumettes,,,1708.8,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,,
30,Objet Général,1761,,,Allemagne,Imports,Alun,,,34936.898,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
31,Objet Général,1761,,,Espagne,Imports,Alun,,,2222.8,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
32,Objet Général,1761,,,Flandre,Imports,Alun,,,2032,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
33,Objet Général,1761,,,Hollande,Imports,Alun,,,180443.8,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
34,Objet Général,1761,,,Italie,Imports,Alun,,,163200,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
35,Objet Général,1761,,,Genes,Imports,Alun,,,2544,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
36,Objet Général,1761,,,Levant,Imports,Alun,,,2140,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
37,Objet Général,1761,,,Nord,Imports,Alun,,,16595.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
38,Objet Général,1761,,,Savoye,Imports,Alun,,,30,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
39,Objet Général,1761,,,Suede,Imports,Alun,,,78909.797,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,483054.6,,,,Saadia Mai,,,,,,,,,,,,
40,Objet Général,1761,,,Allemagne,Imports,Amadou,,,11283,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,12405,,,,Saadia Mai,,,,,,,,,,,,
41,Objet Général,1761,,,Genes,Imports,Amadou,,,1122,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",3,12405,,,,Saadia Mai,,,,,,,,,,,,
42,Objet Général,1761,,,Espagne,Imports,Amandes,,,51315.301,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,58201,,,,Saadia Mai,,,,,,,,,,,,
43,Objet Général,1761,,,Flandre,Imports,Amandes,,,4612.6001,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,58201,,,,Saadia Mai,,,,,,,,,,,,
44,Objet Général,1761,,,Hollande,Imports,Amandes,,,220.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,58201,,,,Saadia Mai,,,,,,,,,,,,
45,Objet Général,1761,,,Genes,Imports,Amandes,,,180,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,58201,,,,Saadia Mai,,,,,,,,,,,,
46,Objet Général,1761,,,Nord,Imports,Amandes,,,40,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,58201,,,,Saadia Mai,,,,,,,,,,,,
47,Objet Général,1761,,,Portugal,Imports,Amandes,,,323.60001,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,58201,,,,Saadia Mai,,,,,,,,,,,,
48,Objet Général,1761,,,Savoye,Imports,Amandes,,,1509,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,58201,,,,Saadia Mai,,,,,,,,,,,,
49,Objet Général,1761,,,Hollande,Imports,Ambre,,,1419.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,11539.5,,,,Saadia Mai,,,,,,,,,,,,
50,Objet Général,1761,,,Italie,Imports,Ambre,,,10120,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,11539.5,,,,Saadia Mai,,,,,,,,,,,,
51,Objet Général,1761,,,Espagne,Imports,Amecons,,,870,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,1950,,,,Saadia Mai,,,,,,,,,,,,
52,Objet Général,1761,,,Hollande,Imports,Amecons,,,1080,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,1950,,,,Saadia Mai,,,,,,,,,,,,
53,Objet Général,1761,,,Allemagne,Imports,Amidon,,,1757.1,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,71721.10000000001,,,,Saadia Mai,,,,,,,,,,,,
54,Objet Général,1761,,,Angleterre,Imports,Amidon,,,121.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,"BM Rouen, Fonds Montbret, 155-1",4,71721.10000000001,,,,Saadia Mai,,,,,,,,,,,,
