line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Bois ; divers,,,17400,0,,,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
2,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Bois ; planches ; de sapin,,,68200,0,155500,Nombres,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
3,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Bois ; de teinture et Marqueterie,,,21500,0,,,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
4,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Bois ; feuillard,,,14000,0,290900,Nombres,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
5,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Bray goudron etc.,,,284100,0,5760600,Livres,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
6,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Cendre ; potasse,,,14100,0,86600,Livres,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
7,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Cuivre,,,32700,0,29100,Livres,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
8,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Etain,,,43100,0,36100,Livres,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
9,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Fer ; divers,,,393800,0,3121000,Livres,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
10,Objet Général,1788,,,Espagne et les Etats en dépendants,Exports,Fer ; ouvré en ancre,,,69200,0,,,,sources/Objet Général/AN_F12_1835_Exports_1788.csv,AN F12 1835,1,1059600,,,,David Cassagnes,,,,,,,,,,,,
