line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1782,,,Espagne,Exports,Acier,,,5667,0,29531,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
2,Objet Général,1782,,,Sardaigne,Exports,Acier,,,1636,0,7181,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
3,Objet Général,1782,,,Barbarie,Exports,Acier,,,4325,0,22764,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
4,Objet Général,1782,,,Levant,Exports,Acier,,,691,0,3635,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
5,Objet Général,1782,,,Etat de l'empreur,Exports,Acier,,,58,0,145,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
6,Objet Général,1782,,,Allemagne-Pologne,Exports,Acier,,,1311,0,3277,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
7,Objet Général,1782,,,Suisse-Geneve,Exports,Acier,,,11587,0,28980,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
8,Objet Général,1782,,,Etats unis d'Amerique,Exports,Acier,,,7950,0,16600,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,33225,,,,Hichem Omri,,,,,,,,,,,
9,Objet Général,1782,,,Espagne,Exports,Amandes,,,3527,0,11079,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,ne correspond pas au total marqué,,,,,,,,,
10,Objet Général,1782,,,Sardaigne,Exports,Amandes,,,61818,0,193138,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
11,Objet Général,1782,,,Genes,Exports,Amandes,,,32890,0,112990,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
12,Objet Général,1782,,,Milanes-Toscana,Exports,Amandes,,,2793,0,10173,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
13,Objet Général,1782,,,etats ecclésiastiques,Exports,Amandes,,,137,0,550,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
14,Objet Général,1782,,,Barbarie,Exports,Amandes,,,4364,0,15031,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
15,Objet Général,1782,,,Levant,Exports,Amandes,,,12292,0,49167,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
16,Objet Général,1782,,,Angleterre,Exports,Amandes,,,230,0,375,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
17,Objet Général,1782,,,Hollande,Exports,Amandes,,,72966,0,280184,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
18,Objet Général,1782,,,Villes Auséatiques,Exports,Amandes,,,155192,0,532548,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
19,Objet Général,1782,,,Etat de l'empreur,Exports,Amandes,,,62964,0,242049,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
20,Objet Général,1782,,,Suisse-Geneve,Exports,Amandes,,,22566,0,53770,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
21,Objet Général,1782,,,Dannemark,Exports,Amandes,,,24112,0,82139,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
22,Objet Général,1782,,,Suede,Exports,Amandes,,,45341,0,175614,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
23,Objet Général,1782,,,Prusse,Exports,Amandes,,,24578,0,85934,livres,,sources/Objet Général/AN_F12_249_Exports_1782.csv,AN F12 249,6,527426,,,,Hichem Omri,,,,,,,,,,,
