line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,Objet Général,1754,,,Hollande,Exports,Abacir,,,1400,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,0,,,,Saadia Mai,,,,,,,,,,,
2,Objet Général,1754,,,Angleterre,Exports,Acier,,,105,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
3,Objet Général,1754,,,Espagne,Exports,Acier,,,4137.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
4,Objet Général,1754,,,Flandre,Exports,Acier,,,14,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
5,Objet Général,1754,,,Isles,Exports,Acier,,,4821.2998,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
6,Objet Général,1754,,,Italie,Exports,Acier,,,941.15002,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
7,Objet Général,1754,,,Nord,Exports,Acier,,,414.75,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
8,Objet Général,1754,,,Portugal,Exports,Acier,,,3962,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
9,Objet Général,1754,,,Savoye,Exports,Acier,,,120,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
10,Objet Général,1754,,,Suède,Exports,Acier,,,332.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
11,Objet Général,1754,,,Suisse,Exports,Acier,,,1117.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,15965.7001953,,,,Saadia Mai,,,,,,,,,,,
12,Objet Général,1754,,,Guinée,Exports,Agathe,,,39000,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,0,,,,Saadia Mai,,,,,,,,,,,
13,Objet Général,1754,,,Allemagne,Exports,Agneaux,,,620,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,634,,,,Saadia Mai,,,,,,,,,,,
14,Objet Général,1754,,,Espagne,Exports,Agneaux,,,14,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,634,,,,Saadia Mai,,,,,,,,,,,
15,Objet Général,1754,,,Isles,Exports,Agrément ; de fil,,,800,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,7666,,,,Saadia Mai,,,,,,,,,,,
16,Objet Général,1754,,,Isles,Exports,Agrément ; d'argent,,,180,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,7666,,,,Saadia Mai,,,,,,,,,,,
17,Objet Général,1754,,,Angleterre,Exports,Agrément ; de soye,,,340,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,7666,6686,,,Saadia Mai,,,,,,,,,,,
18,Objet Général,1754,,,Flandre,Exports,Agrément ; de soye,,,2496,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,7666,6686,,,Saadia Mai,,,,,,,,,,,
19,Objet Général,1754,,,Hollande,Exports,Agrément ; de soye,,,3500,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,7666,6686,,,Saadia Mai,,,,,,,,,,,
20,Objet Général,1754,,,Suisse,Exports,Agrément ; de soye,,,350,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",2,7666,6686,,,Saadia Mai,,,,,,,,,,,
21,Objet Général,1754,,,Angleterre,Exports,Ajamis,,,4167,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,614187,,,,Saadia Mai,,,,,,,,,,,
22,Objet Général,1754,,,Espagne,Exports,Ajamis,,,269991,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,614187,,,,Saadia Mai,,,,,,,,,,,
23,Objet Général,1754,,,Italie,Exports,Ajamis,,,325728,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,614187,,,,Saadia Mai,,,,,,,,,,,
24,Objet Général,1754,,,Levant,Exports,Ajamis,,,900,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,614187,,,,Saadia Mai,,,,,,,,,,,
25,Objet Général,1754,,,Nord,Exports,Ajamis,,,261,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,614187,,,,Saadia Mai,,,,,,,,,,,
26,Objet Général,1754,,,Portugal,Exports,Ajamis,,,13140,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,614187,,,,Saadia Mai,,,,,,,,,,,
27,Objet Général,1754,,,Flandre,Exports,Aigrettes,,,61.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,131.5,,,,Saadia Mai,,,,,,,,,,,
28,Objet Général,1754,,,Hollande,Exports,Aigrettes,,,70,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,131.5,,,,Saadia Mai,,,,,,,,,,,
29,Objet Général,1754,,,Espagne,Exports,Aiguilles,,,120,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,320,,,,Saadia Mai,,,,,,,,,,,
30,Objet Général,1754,,,Suede,Exports,Aiguilles,,,200,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,320,,,,Saadia Mai,,,,,,,,,,,
31,Objet Général,1754,,,Flandre,Exports,Ailes,,,22,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,
32,Objet Général,1754,,,Angleterre,Exports,Ajustemens,,,1420,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,
33,Objet Général,1754,,,Guinee,Exports,Alaya,,,400,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,
34,Objet Général,1754,,,Guinee,Exports,Alibania,,,82720,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,
35,Objet Général,1754,,,Iles,Exports,Alois,,,1680,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,0,,,,Saadia Mai,,,,,,,,,,,
36,Objet Général,1754,,,Angleterre,Exports,Alun,,,3027,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
37,Objet Général,1754,,,Danemark,Exports,Alun,,,61.25,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
38,Objet Général,1754,,,Espagne,Exports,Alun,,,7703,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
39,Objet Général,1754,,,Flandre,Exports,Alun,,,271,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
40,Objet Général,1754,,,Hollande,Exports,Alun,,,151.8,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
41,Objet Général,1754,,,Isles,Exports,Alun,,,299.25,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
42,Objet Général,1754,,,Italie,Exports,Alun,,,655.04999,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
43,Objet Général,1754,,,Levant,Exports,Alun,,,9462.200199999999,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
44,Objet Général,1754,,,Nord,Exports,Alun,,,123.2,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
45,Objet Général,1754,,,Savoye,Exports,Alun,,,23.75,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
46,Objet Général,1754,,,Suisse,Exports,Alun,,,19662.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",3,41440,,,,Saadia Mai,,,,,,,,,,,
47,Objet Général,1754,,,Allemagne,Exports,Amadou,,,16.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,0,,,,Saadia Mai,,,,,,,,,,,
48,Objet Général,1754,,,Flandre,Exports,Amandes ; cassees,,,490.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,34066.8515625,,,Saadia Mai,,,,,,,,,,,
49,Objet Général,1754,,,Iles,Exports,Amandes ; cassees,,,400,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,34066.8515625,,,Saadia Mai,,,,,,,,,,,
50,Objet Général,1754,,,Savoye,Exports,Amandes ; cassees,,,32711.35,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,34066.8515625,,,Saadia Mai,,,,,,,,,,,
51,Objet Général,1754,,,Suisse,Exports,Amandes ; cassees,,,465,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,34066.8515625,,,Saadia Mai,,,,,,,,,,,
52,Objet Général,1754,,,Allemagne,Exports,Amandes ; en coques,,,30,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
53,Objet Général,1754,,,Angleterre,Exports,Amandes ; en coques,,,4686.7002,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
54,Objet Général,1754,,,Danemark,Exports,Amandes ; en coques,,,1964.6,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
55,Objet Général,1754,,,Espagne,Exports,Amandes ; en coques,,,15187.2,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
56,Objet Général,1754,,,Flandre,Exports,Amandes ; en coques,,,53.400002,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
57,Objet Général,1754,,,Hollande,Exports,Amandes ; en coques,,,33861.801,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
58,Objet Général,1754,,,Isles,Exports,Amandes ; en coques,,,24316.301,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
59,Objet Général,1754,,,Italie,Exports,Amandes ; en coques,,,228789.75,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
60,Objet Général,1754,,,Levant,Exports,Amandes ; en coques,,,107966.2,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
61,Objet Général,1754,,,Nord,Exports,Amandes ; en coques,,,85389.398,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
62,Objet Général,1754,,,Russie,Exports,Amandes ; en coques,,,136.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
63,Objet Général,1754,,,Savoye,Exports,Amandes ; en coques,,,11288,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
64,Objet Général,1754,,,Suede,Exports,Amandes ; en coques,,,279.29999,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
65,Objet Général,1754,,,Suisse,Exports,Amandes ; en coques,,,360,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,548376,514309.15625,,,Saadia Mai,,,,,,,,,,,
66,Objet Général,1754,,,Levant,Exports,ambre,,,200,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,0,,,,Saadia Mai,,,,,,,,,,,
67,Objet Général,1754,,,Guinee,Exports,Amecons,,,60,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,303.5,,,,Saadia Mai,,,,,,,,,,,
68,Objet Général,1754,,,Isles,Exports,Amecons,,,243.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,303.5,,,,Saadia Mai,,,,,,,,,,,
69,Objet Général,1754,,,Allemagne,Exports,Amidon,,,2942,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
70,Objet Général,1754,,,Angleterre,Exports,Amidon,,,2342.3501,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
71,Objet Général,1754,,,Espagne,Exports,Amidon,,,3777.6001,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
72,Objet Général,1754,,,Flandre,Exports,Amidon,,,70662.398,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
73,Objet Général,1754,,,Isles,Exports,Amidon,,,2499,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
74,Objet Général,1754,,,Italie,Exports,Amidon,,,10805.8,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
75,Objet Général,1754,,,Levant,Exports,Amidon,,,2061.8,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
76,Objet Général,1754,,,Nord,Exports,Amidon,,,32,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
77,Objet Général,1754,,,Portugal,Exports,Amidon,,,6000,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
78,Objet Général,1754,,,Savoye,Exports,Amidon,,,437.79999,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
79,Objet Général,1754,,,Suisse,Exports,Amidon,,,1223.4,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,"BM Rouen, Fonds Montbret, 155-1",4,102784.148438,,,,Saadia Mai,,,,,,,,,,,
