line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
26,1792-first semester,1792,,,Espagne,Exports,Bestiaux divers,,,4524,0,,,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
27,1792-first semester,1792,,,Espagne,Exports,Bestiaux divers ; bœuf et vaches,,,,0,1035,en nombre,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
28,1792-first semester,1792,,,Espagne,Exports,Bestiaux divers ; moutons et brebis,,,,0,51367,en nombre,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
29,1792-first semester,1792,,,Espagne,Exports,Bestiaux divers ; porcs et porcelets,,,,0,1617,en nombre,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
30,1792-first semester,1792,,,Espagne,Exports,Bestiaux divers ; mules mulets et ânes,,,,0,6791,en nombre,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
31,1792-first semester,1792,,,Espagne,Exports,Blé froment par Bayonne et Marseille,,,,0,68969,quintaux,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
32,1792-first semester,1792,,,Espagne,Exports,Blé seigle par Marseille,,,,0,14904,quintaux,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
33,1792-first semester,1792,,,Espagne,Exports,Blé maïs par Marseille,,,,0,"5687,5",quintaux,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
34,1792-first semester,1792,,,Espagne,Exports,Blé orge par Marseille,,,,0,12249,quintaux,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
35,1792-first semester,1792,,,Espagne,Exports,Bonneteries diverses,,,80054,0,,,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
36,1792-first semester,1792,,,Espagne,Exports,Bonneteries diverses ; de soie,,,,1,13742,paires,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
37,1792-first semester,1792,,,Espagne,Exports,Bonneteries diverses ; de soie,,,,2,"58,5",quintaux,,sources/1792-first semester/AN_F12_252_Exports_1792.csv,AN F12 252,41,,,,,Cyril Mouton,,,,,,,,,,,
